指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801180,房地产,2022-10-11 00:00:00.0,3018.69,3018.69,2950.78,2962.03,30.21,148.87,-2.04,2.7000,12.1800,0.8600,5.84,2.8700,6533.54,56.81,2.77
801180,房地产,2022-10-10 00:00:00.0,3023.48,3112.27,3021.68,3023.86,37.17,197.04,0.05,3.3200,12.4400,0.8800,5.93,3.4100,6673.35,58.03,2.71
801180,房地产,2022-09-30 00:00:00.0,3007.60,3063.61,2964.60,3022.30,36.63,183.24,2.03,3.2700,12.4300,0.8800,5.96,3.5300,6669.9,58,2.71
801180,房地产,2022-09-29 00:00:00.0,3046.92,3046.92,2953.74,2962.26,35.07,156.83,-2.28,3.1300,12.1800,0.8600,5.91,2.7100,6536.84,56.84,2.77
801180,房地产,2022-09-28 00:00:00.0,3072.48,3082.32,3031.45,3031.45,34.6,161.84,-1.92,3.0900,12.4700,0.8800,6.08,2.6900,6689.52,58.17,2.70
801180,房地产,2022-09-27 00:00:00.0,3070.91,3092.39,3015.77,3090.84,39.34,189.97,0.70,3.5100,12.7100,0.9000,6.26,3.0800,6820.58,59.31,2.65
801180,房地产,2022-09-26 00:00:00.0,3107.62,3152.61,3066.55,3069.24,44,204.88,-0.98,3.9300,12.6200,0.8900,6.22,3.3100,6770.94,58.88,2.67
801180,房地产,2022-09-23 00:00:00.0,3115.27,3192.89,3097.01,3099.67,45.43,214.14,-0.72,4.0500,12.7700,0.9000,6.31,3.4600,6852.12,59.58,2.64
801180,房地产,2022-09-22 00:00:00.0,3156.57,3170.76,3099.68,3122.04,42.3,210.76,-1.59,3.7700,12.8600,0.9100,6.41,3.5500,6901.58,60.01,2.62
801180,房地产,2022-09-21 00:00:00.0,3119.28,3192.13,3081.42,3172.56,48.6,233.64,1.41,4.3300,13.0700,0.9200,6.52,3.9500,7013.25,60.98,2.58
801180,房地产,2022-09-20 00:00:00.0,3189.89,3218.96,3111.85,3128.59,42.13,237.93,-1.69,3.7600,12.8900,0.9100,6.42,3.9300,6916.05,60.14,2.62
801180,房地产,2022-09-19 00:00:00.0,3161.45,3190.86,3129.71,3182.49,41.51,229.76,0.16,3.6900,13.1200,0.9300,6.44,3.7400,7039.91,61.22,2.57
801180,房地产,2022-09-16 00:00:00.0,3283.79,3298.45,3177.51,3177.51,59.62,332.2,-3.76,5.3000,13.1000,0.9300,6.50,4.4500,7028.89,61.12,2.57
801180,房地产,2022-09-15 00:00:00.0,3251.08,3320.50,3241.26,3301.66,57.49,327.47,2.35,5.1200,13.6100,0.9600,6.75,3.8300,7301.5,63.49,2.48
801180,房地产,2022-09-14 00:00:00.0,3204.07,3281.83,3204.07,3225.82,37.58,216.14,-0.38,3.3500,13.2800,0.9400,6.63,3.2100,7126.6,61.97,2.54
801180,房地产,2022-09-13 00:00:00.0,3292.13,3295.25,3225.10,3238.24,44.77,255.48,-2.00,3.9900,13.3300,0.9400,6.66,3.5400,7154.04,62.21,2.53
801180,房地产,2022-09-09 00:00:00.0,3197.89,3311.79,3197.28,3304.48,53.69,312.82,3.21,4.7900,13.6100,0.9600,6.79,4.3100,7300.37,63.48,2.48
801180,房地产,2022-09-08 00:00:00.0,3211.32,3225.89,3169.63,3201.65,32.84,181.89,-0.05,2.9300,13.0700,0.9300,6.62,2.4700,7110.6,61.83,2.54
801180,房地产,2022-09-07 00:00:00.0,3194.65,3218.63,3164.52,3203.33,39.37,211.99,-0.16,3.5100,13.0700,0.9300,6.65,2.6100,7114.32,61.86,2.54
801180,房地产,2022-09-06 00:00:00.0,3129.01,3211.96,3129.01,3208.34,47.55,263.52,2.64,4.2400,13.0900,0.9400,6.64,3.2400,7125.44,61.96,2.54
801180,房地产,2022-09-05 00:00:00.0,3072.34,3126.58,3068.59,3125.82,34.67,180.16,1.70,3.0900,12.7500,0.9100,6.49,2.5300,6939.48,60.34,2.61
801180,房地产,2022-09-02 00:00:00.0,3094.38,3094.38,3053.22,3073.62,31.04,165.34,-0.56,2.7700,12.5400,0.9000,6.37,2.4000,6823.58,59.34,2.65
801180,房地产,2022-09-01 00:00:00.0,3055.65,3147.86,3049.25,3091.07,43.73,226.85,1.22,3.9000,12.6100,0.9000,6.38,3.0700,6862.08,59.67,2.64
801180,房地产,2022-08-31 00:00:00.0,3062.27,3094.86,3049.35,3053.69,30.23,177.26,0.19,2.7000,11.2400,0.8900,6.28,1.8900,6779.09,58.95,2.67
801180,房地产,2022-08-30 00:00:00.0,3010.05,3052.07,3010.05,3048.02,26.47,135.49,1.26,2.3600,11.2200,0.8800,6.34,1.7300,6766.49,58.84,2.67
801180,房地产,2022-08-29 00:00:00.0,2984.72,3011.89,2954.80,3010.07,23.26,124.82,-0.19,2.0800,11.0800,0.8600,6.29,1.5900,6680.56,58.09,2.71
801180,房地产,2022-08-26 00:00:00.0,3038.99,3040.56,3009.08,3015.81,24.88,137.31,-0.77,2.2100,11.2000,0.8700,6.36,1.5800,6758.38,58.26,2.68
801180,房地产,2022-08-25 00:00:00.0,3022.84,3046.86,2999.98,3039.28,28.89,160.13,0.51,2.5700,11.2900,0.8700,6.41,1.7400,6809.74,58.7,3.83
801180,房地产,2022-08-24 00:00:00.0,3073.39,3078.50,3021.47,3023.82,31.28,166.49,-1.84,2.7800,11.2400,0.8700,6.37,1.5900,6775.11,58.41,2.92
801180,房地产,2022-08-23 00:00:00.0,3105.56,3107.18,3059.48,3080.52,27.26,151.98,-0.91,2.4300,11.4500,0.8900,6.51,1.6300,6902.16,59.5,2.87
801180,房地产,2022-08-22 00:00:00.0,3094.30,3125.89,3071.47,3108.76,33.63,186.75,0.40,2.9900,11.5500,0.8900,6.54,1.9700,6964.65,60.04,2.67
801180,房地产,2022-08-19 00:00:00.0,3051.32,3132.21,3051.32,3096.33,36.46,196.37,1.33,3.2500,11.5000,0.8900,6.49,1.9000,6935.36,59.79,2.69
801180,房地产,2022-08-18 00:00:00.0,3081.28,3081.32,3036.21,3055.82,34.9,162.73,-1.04,3.1100,11.3500,0.8800,6.46,1.6800,6844.63,59.01,2.71
801180,房地产,2022-08-17 00:00:00.0,3030.21,3104.25,3015.97,3087.92,44.64,217.32,1.86,3.9800,11.4700,0.8900,6.52,2.1700,6916.12,59.62,2.68
801180,房地产,2022-08-16 00:00:00.0,3000.89,3053.66,3000.89,3031.60,40.97,196.23,1.53,3.6500,11.2600,0.8700,6.47,2.0700,6789.63,58.53,3.41
801180,房地产,2022-08-15 00:00:00.0,2994.98,3024.92,2982.81,2985.91,28.27,150.62,-0.39,2.5200,11.0900,0.8600,6.35,1.6600,6686.21,57.64,3.46
801180,房地产,2022-08-12 00:00:00.0,2964.57,3007.16,2956.35,2997.74,29.68,155.5,0.84,2.6400,11.1400,0.8600,6.39,1.6900,6712.99,57.87,3.46
801180,房地产,2022-08-11 00:00:00.0,2941.61,2975.67,2941.61,2972.75,24.96,140.37,1.46,2.2200,11.0400,0.8500,6.36,1.4200,6657.03,57.39,3.49
801180,房地产,2022-08-10 00:00:00.0,2941.93,2955.80,2922.18,2929.85,21.46,131.76,-0.67,1.9100,10.8800,0.8400,6.29,1.4900,6561.03,56.56,3.54
801180,房地产,2022-08-09 00:00:00.0,2952.82,2978.91,2928.16,2949.53,27.81,143.54,-0.25,2.4800,10.9600,0.8500,6.32,1.6500,6604.86,56.94,3.52
801180,房地产,2022-08-08 00:00:00.0,2962.64,3020.16,2946.90,2957.05,29.88,169.89,0.29,2.6500,11.0200,0.8500,6.33,1.9800,6647.36,56.82,3.50
801180,房地产,2022-08-05 00:00:00.0,2908.30,2949.67,2900.85,2948.54,24.33,136.87,1.40,2.1600,10.9900,0.8500,6.27,1.5300,6627.13,56.64,3.51
801180,房地产,2022-08-04 00:00:00.0,2893.07,2915.78,2865.41,2907.78,22.59,126.33,0.73,2.0000,10.8300,0.8400,6.15,1.5200,6535.26,55.86,3.57
801180,房地产,2022-08-03 00:00:00.0,2956.22,2983.86,2879.48,2886.61,27.89,164.56,-2.33,2.4800,10.7600,0.8300,6.08,1.6000,6487.67,55.45,3.59
801180,房地产,2022-08-02 00:00:00.0,3021.10,3021.16,2928.50,2955.62,35.94,189.31,-2.91,3.2000,10.9900,0.8500,6.18,1.7200,6632.16,56.69,3.52
801180,房地产,2022-08-01 00:00:00.0,3076.03,3076.03,3026.63,3044.27,28.01,164.62,-1.40,2.4900,11.3400,0.8800,6.43,1.7700,6841.63,58.48,3.41
801180,房地产,2022-07-29 00:00:00.0,3137.86,3137.86,3084.94,3087.50,37.32,199.81,-1.69,2.9400,11.9800,0.9200,6.40,2.1100,7348.28,59.26,3.25
801180,房地产,2022-07-28 00:00:00.0,3134.00,3174.46,3115.53,3140.71,44.83,224.87,0.23,3.5400,12.1800,0.9400,6.51,2.3900,7474.92,60.28,3.37
801180,房地产,2022-07-27 00:00:00.0,3144.77,3148.37,3102.74,3133.45,49.51,244.88,-0.53,3.9100,12.1500,0.9300,6.47,3.0200,7454.41,60.12,3.38
801180,房地产,2022-07-26 00:00:00.0,3030.41,3159.03,3027.65,3150.05,51.96,271.83,3.82,4.1000,12.2100,0.9400,6.48,3.4700,7493.91,60.43,3.36
801180,房地产,2022-07-25 00:00:00.0,3006.35,3063.00,3005.20,3034.18,33.77,190.38,1.07,2.6600,11.7700,0.9100,6.29,2.3600,7217.98,58.21,3.48
801180,房地产,2022-07-22 00:00:00.0,3009.56,3027.33,2977.03,3002.04,24.66,139.95,-0.25,1.9500,11.6400,0.9000,6.26,1.5800,7141.51,57.59,3.60
801180,房地产,2022-07-21 00:00:00.0,3037.89,3042.30,3000.20,3009.45,29.65,185.56,-1.12,2.3400,11.6700,0.9000,6.27,1.9400,7159.15,57.74,3.59
801180,房地产,2022-07-20 00:00:00.0,3048.53,3063.93,3037.18,3043.39,26.57,148.59,-0.04,2.1000,11.8000,0.9100,6.27,1.6500,7238.73,58.38,3.66
801180,房地产,2022-07-19 00:00:00.0,3033.50,3047.63,3005.49,3044.66,32.49,165.31,0.37,2.5600,11.8000,0.9100,6.25,1.7600,7241.75,58.4,3.66
801180,房地产,2022-07-18 00:00:00.0,2943.28,3040.07,2943.28,3033.38,37.5,191,3.06,2.9600,11.7600,0.9000,6.21,1.9900,7214.93,58.18,3.64
801180,房地产,2022-07-15 00:00:00.0,3067.09,3067.09,2943.26,2943.26,45.41,239.29,-4.67,3.6000,11.3700,0.8700,6.04,2.3200,6973.97,56.24,3.93
801180,房地产,2022-07-14 00:00:00.0,3123.89,3125.90,3072.38,3087.48,37.55,214.23,-1.68,2.9700,11.9600,0.9200,6.34,2.2100,7334.76,59.15,3.56
801180,房地产,2022-07-13 00:00:00.0,3112.89,3188.20,3112.66,3140.11,33.71,206.93,1.04,2.6700,12.1700,0.9400,6.45,2.3300,7459.8,60.16,3.72
801180,房地产,2022-07-12 00:00:00.0,3088.74,3128.07,3083.72,3107.81,26.09,152.33,0.57,2.0700,12.0400,0.9300,6.36,1.6600,7382.49,59.54,3.76
801180,房地产,2022-07-11 00:00:00.0,3118.00,3135.34,3081.69,3090.05,24.56,134.82,-1.38,1.9500,11.9700,0.9200,6.34,1.4200,7334.52,59.15,3.79
801180,房地产,2022-07-08 00:00:00.0,3129.32,3160.65,3116.17,3133.38,22.82,133.21,0.17,1.8100,12.1400,0.9300,6.41,1.3800,7438.37,59.99,4.12
801180,房地产,2022-07-07 00:00:00.0,3137.43,3163.05,3117.86,3128.09,24.03,147.28,-0.11,1.9000,12.1200,0.9300,6.41,1.4900,7425.8,59.89,4.12
801180,房地产,2022-07-06 00:00:00.0,3193.05,3194.37,3112.49,3131.48,30.19,175.2,-2.57,2.3900,12.1300,0.9300,6.38,1.7100,7433.85,59.95,4.13
801180,房地产,2022-07-05 00:00:00.0,3249.55,3255.89,3186.78,3214.22,30.25,193.34,-1.24,2.4000,12.4500,0.9600,6.53,1.7300,7630.27,61.53,3.69
801180,房地产,2022-07-04 00:00:00.0,3264.59,3264.59,3221.24,3254.63,33.13,200.95,-0.65,2.6300,12.6100,0.9700,6.61,1.8900,7725.92,62.31,3.64
801180,房地产,2022-07-01 00:00:00.0,3293.18,3325.30,3273.74,3276.09,37.79,227.13,-0.53,3.0000,12.6900,0.9800,6.63,2.2900,7775.62,62.71,3.62
801180,房地产,2022-06-30 00:00:00.0,3258.22,3314.18,3233.57,3293.43,45.63,299.97,1.34,3.6200,12.7300,0.9800,6.67,2.7400,7798.95,62.89,3.59
801180,房地产,2022-06-29 00:00:00.0,3145.81,3275.38,3145.79,3249.79,57.05,359.45,3.41,4.5300,12.5700,0.9700,6.66,2.8900,7693.66,62.05,3.64
801180,房地产,2022-06-28 00:00:00.0,3151.07,3157.59,3124.07,3142.64,34.44,200.82,-0.51,2.7400,12.1500,0.9400,6.53,1.7400,7439.46,60,3.80
801180,房地产,2022-06-27 00:00:00.0,3141.25,3184.70,3134.24,3158.88,34.97,208.36,0.54,2.7700,12.2200,0.9400,6.55,1.7900,7498.23,60.47,3.76
801180,房地产,2022-06-24 00:00:00.0,3166.32,3176.09,3125.17,3141.87,33.32,198.29,-0.86,2.6400,12.1500,0.9400,6.52,1.8200,7456.55,60.13,3.79
801180,房地产,2022-06-23 00:00:00.0,3118.12,3169.87,3097.79,3169.23,34.03,197.29,1.55,2.7000,12.2600,0.9400,6.55,1.9400,7521.48,60.66,3.78
801180,房地产,2022-06-22 00:00:00.0,3170.07,3170.07,3118.81,3120.71,36.83,205.56,-1.67,2.9200,12.0700,0.9300,6.46,2.1900,7405.44,59.72,3.83
801180,房地产,2022-06-21 00:00:00.0,3157.55,3237.81,3152.45,3173.80,50.24,290.38,0.68,3.9900,12.2800,0.9500,6.57,2.8400,7531.42,60.74,3.77
801180,房地产,2022-06-20 00:00:00.0,3099.41,3164.40,3093.75,3152.48,41.24,252.68,2.21,3.2700,12.1900,0.9400,6.51,2.2900,7480.83,60.33,3.77
801180,房地产,2022-06-17 00:00:00.0,3081.69,3105.14,3060.39,3084.40,37.24,203.32,-0.52,2.9600,11.9300,0.9200,6.38,1.9700,7319.42,59.03,3.87
801180,房地产,2022-06-16 00:00:00.0,3123.09,3164.89,3088.33,3100.48,39.51,210.89,-0.83,3.1400,11.9900,0.9200,6.44,2.0500,7357.23,59.33,3.85
801180,房地产,2022-06-15 00:00:00.0,3061.32,3187.10,3051.18,3126.53,61.36,333.16,2.18,4.8700,12.0900,0.9300,6.53,2.6800,7419.05,59.83,3.76
801180,房地产,2022-06-14 00:00:00.0,2989.13,3059.68,2985.00,3059.68,43.37,229.56,1.52,3.4400,11.8300,0.9100,6.46,2.2000,7260.41,58.55,3.85
801180,房地产,2022-06-13 00:00:00.0,3068.89,3072.06,2993.53,3013.72,40.18,232.24,-2.59,3.1900,11.6500,0.9000,6.40,2.2500,7151.36,57.67,3.91
801180,房地产,2022-06-10 00:00:00.0,3073.89,3094.81,3069.11,3093.89,42.21,225.31,-0.04,3.3500,11.9300,0.9200,6.53,2.2900,7327.79,59.1,3.83
801180,房地产,2022-06-09 00:00:00.0,3072.35,3121.95,3072.35,3095.19,41.91,241.67,0.61,3.3300,11.9400,0.9200,6.51,2.6200,7330.88,59.12,4.01
801180,房地产,2022-06-08 00:00:00.0,3097.54,3097.54,3041.44,3076.46,42.05,236.34,-0.88,3.3400,11.8600,0.9200,6.54,2.3000,7286.37,58.76,4.04
801180,房地产,2022-06-07 00:00:00.0,3056.79,3103.72,3055.19,3103.72,45.79,258.97,1.33,3.6400,11.9700,0.9200,6.63,2.6700,7350.91,59.28,4.00
801180,房地产,2022-06-06 00:00:00.0,3075.26,3075.26,3015.26,3062.95,45.26,274.15,-0.84,3.6000,11.8100,0.9100,6.54,2.6900,7254.34,58.5,4.05
801180,房地产,2022-06-02 00:00:00.0,3118.90,3118.90,3076.91,3088.78,42.6,236.66,-1.35,3.3800,11.9100,0.9200,6.51,2.8800,7320.29,58.56,4.14
801180,房地产,2022-06-01 00:00:00.0,3114.59,3154.82,3100.72,3131.08,41.4,239.01,0.41,3.2900,12.0700,0.9300,6.60,2.8700,7420.49,59.36,4.10
