指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801150,医药生物,2023-01-06 00:00:00.0,9362.30,9362.44,9266.89,9288.82,39.36,654.67,-0.89,2.5600,23.9600,3.2200,26.24,8.4000,28413.39,78.93,0.98
801150,医药生物,2023-01-05 00:00:00.0,9228.68,9405.63,9189.84,9371.84,44.36,827.93,1.75,2.8800,24.1700,3.2500,26.47,10.4900,28669.54,79.64,0.97
801150,医药生物,2023-01-04 00:00:00.0,9176.91,9252.99,9162.30,9210.36,50.7,782.53,0.31,3.3000,23.7500,3.1900,26.07,10.7000,28175.41,78.27,0.98
801150,医药生物,2023-01-03 00:00:00.0,9109.48,9222.72,9100.17,9182.31,55.56,845.61,1.24,3.6200,23.6900,3.1800,25.98,11.5100,28070.38,78.19,0.99
801150,医药生物,2022-12-30 00:00:00.0,9115.73,9131.59,9051.81,9069.94,44.16,691.26,-0.34,2.8700,23.4100,3.1400,25.57,12.2400,27758.72,77.32,1.00
801150,医药生物,2022-12-29 00:00:00.0,8914.28,9147.32,8911.64,9100.72,52.38,845.44,1.72,3.4100,23.4900,3.1500,25.76,14.7100,27848.95,77.57,1.00
801150,医药生物,2022-12-28 00:00:00.0,8901.25,9015.52,8901.24,8947.20,46.21,746.87,0.31,3.0100,23.2900,3.1000,25.35,12.2700,27378.95,76.26,1.02
801150,医药生物,2022-12-27 00:00:00.0,8976.60,8976.60,8779.76,8919.11,54.73,863.1,-0.50,3.5600,23.2200,3.0900,25.30,13.9100,27287.8,76.01,1.02
801150,医药生物,2022-12-26 00:00:00.0,9004.27,9039.89,8933.12,8963.95,46.68,765.16,-0.20,3.0400,23.3100,3.1100,25.54,13.2200,27397.92,76.32,1.02
801150,医药生物,2022-12-23 00:00:00.0,8863.33,9016.40,8863.33,8981.87,44.92,762.98,0.95,2.9300,23.3600,3.1100,25.65,14.0100,27452.68,76.47,1.01
801150,医药生物,2022-12-22 00:00:00.0,8980.04,9079.92,8879.17,8897.78,54.96,870.51,-0.47,3.5800,23.1200,3.0800,25.38,14.0500,27195.65,75.75,1.02
801150,医药生物,2022-12-21 00:00:00.0,8951.86,9012.28,8899.25,8940.20,51.59,814.02,0.02,3.3600,23.2200,3.1000,25.72,15.1300,27313.92,76.08,1.02
801150,医药生物,2022-12-20 00:00:00.0,9060.34,9110.84,8922.70,8938.14,56.64,884.78,-1.81,3.6900,23.2100,3.1000,25.69,14.7100,27250.55,75.91,1.02
801150,医药生物,2022-12-19 00:00:00.0,9490.98,9490.98,9083.17,9103.10,80.81,1290.78,-3.91,5.2700,23.6400,3.1500,26.20,18.1400,27766.15,77.34,1.00
801150,医药生物,2022-12-16 00:00:00.0,9340.10,9501.21,9340.10,9473.69,79.83,1235.91,1.30,5.2000,24.6000,3.2800,27.29,17.4000,28896.85,80.49,0.96
801150,医药生物,2022-12-15 00:00:00.0,9349.68,9431.43,9301.72,9352.37,63.28,1026.06,-0.26,4.1300,24.2800,3.2400,26.91,14.3200,28509.51,79.41,0.98
801150,医药生物,2022-12-14 00:00:00.0,9536.56,9556.90,9365.16,9376.94,85.85,1357.52,-1.87,5.6100,24.3500,3.2500,26.95,18.0500,28578.33,79.61,0.97
801150,医药生物,2022-12-13 00:00:00.0,9625.38,9625.38,9405.10,9555.69,100.09,1494.67,-0.59,6.5400,24.8000,3.3100,27.62,19.6000,29110.54,81.09,0.96
801150,医药生物,2022-12-12 00:00:00.0,9486.86,9651.24,9486.86,9612.37,105.11,1584.59,1.83,6.8700,24.9400,3.3300,27.85,18.7900,29274.27,81.54,0.95
801150,医药生物,2022-12-09 00:00:00.0,9367.69,9481.09,9335.09,9439.72,90.97,1469.75,0.57,5.9400,24.4900,3.2700,27.28,15.8300,28748.44,80.08,0.97
801150,医药生物,2022-12-08 00:00:00.0,9384.55,9443.78,9303.92,9386.07,93.26,1417.77,0.09,6.0900,24.3500,3.2500,27.10,17.4200,28599.75,79.67,0.97
801150,医药生物,2022-12-07 00:00:00.0,9203.31,9405.13,9130.10,9377.21,84.06,1241.08,1.63,5.4900,24.3300,3.2500,27.00,13.9200,28572.3,79.59,0.97
801150,医药生物,2022-12-06 00:00:00.0,9320.80,9405.47,9203.00,9226.56,70.24,1172.77,-1.29,4.5900,23.9600,3.2000,26.44,12.5700,28103.32,78.5,0.99
801150,医药生物,2022-12-05 00:00:00.0,9391.70,9443.75,9287.20,9347.05,71.9,1202.12,0.40,4.7000,24.2700,3.2400,26.90,12.1700,28468.4,79.52,0.98
801150,医药生物,2022-12-02 00:00:00.0,9289.95,9368.17,9289.95,9309.95,55.31,893.39,-0.20,3.6100,24.1700,3.2300,26.83,11.1400,28354.75,79.2,0.98
801150,医药生物,2022-12-01 00:00:00.0,9436.77,9447.15,9228.52,9328.42,74.87,1260.24,0.20,4.8900,24.2200,3.2300,26.71,12.7500,28421.27,79.39,0.98
801150,医药生物,2022-11-30 00:00:00.0,9354.71,9404.33,9239.65,9309.53,63.61,1042.62,-0.66,4.1600,24.1600,3.2300,26.76,11.9800,28363.06,79.23,0.97
801150,医药生物,2022-11-29 00:00:00.0,9105.96,9386.82,9105.96,9371.53,75.26,1237.52,2.74,4.9200,24.3200,3.2500,26.95,13.6700,28551.93,79.75,0.97
801150,医药生物,2022-11-28 00:00:00.0,9053.67,9201.30,9047.01,9121.20,58.29,941.31,-0.87,3.8100,23.6900,3.1600,26.13,13.3500,27790.33,77.63,0.99
801150,医药生物,2022-11-25 00:00:00.0,9232.90,9232.90,9042.57,9201.27,54.25,849.15,-0.83,3.5400,23.9100,3.1900,26.26,12.3600,28014.27,78.25,0.99
801150,医药生物,2022-11-24 00:00:00.0,9173.26,9285.00,9172.03,9278.13,57.7,947.69,1.35,3.7700,24.1000,3.2200,26.65,13.7200,28254.67,78.92,0.98
801150,医药生物,2022-11-23 00:00:00.0,9349.13,9357.25,9060.39,9154.21,64.93,1041.77,-2.34,4.2400,23.7800,3.1700,26.26,13.6300,27877,77.87,0.99
801150,医药生物,2022-11-22 00:00:00.0,9642.70,9761.46,9315.67,9373.55,87.72,1426.78,-3.02,5.7300,24.3400,3.2500,26.94,17.4600,28529.58,79.91,0.97
801150,医药生物,2022-11-21 00:00:00.0,9575.20,9666.56,9479.15,9665.92,81.9,1419.03,-0.08,5.3500,25.0900,3.3500,27.96,18.0800,29419.08,82.41,0.94
801150,医药生物,2022-11-18 00:00:00.0,9575.95,9744.17,9555.49,9673.36,96.31,1586.57,1.39,6.3000,25.1100,3.3500,27.94,17.5400,29440.52,82.47,0.94
801150,医药生物,2022-11-17 00:00:00.0,9405.04,9547.17,9398.66,9540.67,77.31,1224.14,0.84,5.0600,24.7600,3.3100,27.68,14.5500,29027.6,81.31,0.95
801150,医药生物,2022-11-16 00:00:00.0,9484.28,9639.58,9405.41,9461.07,74.96,1309.59,-0.32,4.9000,24.5500,3.2800,27.39,15.0100,28785.33,80.63,0.96
801150,医药生物,2022-11-15 00:00:00.0,9446.13,9491.30,9263.47,9491.30,82.39,1383.5,0.70,5.3900,24.6200,3.2900,27.63,14.1900,28880.32,80.9,0.96
801150,医药生物,2022-11-14 00:00:00.0,9101.11,9467.72,9071.38,9425.67,93.87,1498.02,3.43,6.1400,24.4500,3.2700,27.50,15.0600,28678.94,80.33,0.97
801150,医药生物,2022-11-11 00:00:00.0,9366.23,9451.95,9109.63,9112.88,103.1,1711.81,-0.22,6.7500,23.6400,3.1600,26.38,15.1100,27689.21,77.78,1.00
801150,医药生物,2022-11-10 00:00:00.0,9137.92,9240.97,9115.53,9132.58,66.33,1025.77,-0.46,4.3400,23.6900,3.1600,26.44,13.3400,27746.97,77.94,1.00
801150,医药生物,2022-11-09 00:00:00.0,9066.81,9238.18,9066.81,9174.68,62.54,958.93,0.91,4.1000,23.7900,3.1800,26.63,13.3800,27871.37,78.29,0.99
801150,医药生物,2022-11-08 00:00:00.0,9139.24,9139.26,9006.36,9091.86,49.06,820.06,-0.64,3.2200,23.5800,3.1500,26.29,10.7100,27615.31,77.57,1.00
801150,医药生物,2022-11-07 00:00:00.0,9136.90,9172.87,9071.23,9150.55,48.16,866.52,-0.02,3.1600,23.7300,3.1700,25.52,9.4200,27728.77,78.33,1.00
801150,医药生物,2022-11-04 00:00:00.0,8994.42,9221.21,8994.38,9152.09,50.02,954.47,1.78,3.2800,23.7500,3.1700,25.53,9.6400,27705.37,78.26,1.00
801150,医药生物,2022-11-03 00:00:00.0,8918.71,9074.37,8897.21,8992.20,48.75,876.08,-0.56,3.2000,23.3300,3.1200,25.15,10.9500,27212.37,76.87,1.02
801150,医药生物,2022-11-02 00:00:00.0,8847.86,9236.07,8840.19,9042.71,76.9,1410.19,1.35,5.0500,23.4600,3.1300,25.19,14.6900,27348.77,77.26,1.01
801150,医药生物,2022-11-01 00:00:00.0,8693.55,8921.96,8582.94,8921.96,60.4,1078.67,2.90,3.9700,23.1600,3.0900,24.80,12.0500,26981.42,76.22,1.02
801150,医药生物,2022-10-31 00:00:00.0,8578.58,8746.50,8503.77,8670.85,50.72,888.28,0.07,3.3300,22.7300,3.0100,24.23,11.1300,26208.8,74.04,1.06
801150,医药生物,2022-10-28 00:00:00.0,8783.81,8875.47,8632.81,8665.05,49.73,847.97,-2.35,3.2700,22.7200,3.0300,24.09,10.2000,26186.26,73.97,1.06
801150,医药生物,2022-10-27 00:00:00.0,8883.41,8954.18,8711.46,8873.49,57.35,1006.52,-0.19,3.7700,23.2700,3.1400,24.73,11.9400,26817.01,75.75,1.02
801150,医药生物,2022-10-26 00:00:00.0,8502.16,8977.51,8502.16,8890.58,54.64,976.78,4.98,3.5900,23.3000,3.1500,24.76,11.7200,26860.37,75.88,1.02
801150,医药生物,2022-10-25 00:00:00.0,8612.02,8668.49,8374.62,8468.82,41.75,698,-2.26,2.7400,22.2000,3.0200,23.57,9.5000,25586.15,72.28,1.07
801150,医药生物,2022-10-24 00:00:00.0,8944.94,9000.37,8620.85,8664.27,48.9,831.47,-3.08,3.2100,22.7100,3.0900,24.18,10.2600,26176.66,73.95,1.05
801150,医药生物,2022-10-21 00:00:00.0,8884.53,8993.18,8825.31,8939.26,45.64,748.84,0.11,3.0000,23.4300,3.2000,24.86,11.5600,27007.47,76.29,1.01
801150,医药生物,2022-10-20 00:00:00.0,8851.57,9114.23,8851.57,8929.15,51.35,893.58,0.19,3.3700,23.4100,3.2000,24.82,12.3600,26976.95,76.21,1.02
801150,医药生物,2022-10-19 00:00:00.0,9039.74,9039.84,8860.27,8912.35,47.92,827.19,-1.86,3.1500,23.3700,3.1900,24.77,11.8900,26931.08,76.08,1.02
801150,医药生物,2022-10-18 00:00:00.0,8930.28,9130.62,8806.40,9081.03,60.36,1060.29,1.93,3.9700,23.8000,3.2500,25.21,14.5900,27394.49,77.6,1.00
801150,医药生物,2022-10-17 00:00:00.0,8857.45,9042.55,8857.45,8908.68,54.09,1011.33,0.99,3.5500,23.3500,3.1900,24.67,13.8100,26874.57,76.13,1.02
801150,医药生物,2022-10-14 00:00:00.0,8290.58,8879.08,8290.51,8821.62,56.04,1075.23,7.13,3.6800,23.1200,3.1600,24.41,13.6500,26623.54,75.42,1.03
801150,医药生物,2022-10-13 00:00:00.0,8002.50,8301.55,7999.16,8234.54,31.72,554.03,2.57,2.0800,21.5700,2.9500,22.81,8.2700,24848.1,70.39,1.10
801150,医药生物,2022-10-12 00:00:00.0,7944.64,8030.12,7749.17,8028.51,26.89,439.93,0.93,1.7700,21.0400,2.8700,22.19,6.7300,24210.98,68.59,1.13
801150,医药生物,2022-10-11 00:00:00.0,8045.27,8045.27,7875.92,7954.87,26.36,417.24,-1.01,1.7300,20.8500,2.8500,21.98,8.0400,23981.7,67.94,1.14
801150,医药生物,2022-10-10 00:00:00.0,8247.48,8287.10,8014.96,8036.40,31.06,523.56,-2.04,2.0400,21.0500,2.8700,22.26,9.0600,24227.64,68.63,1.13
801150,医药生物,2022-09-30 00:00:00.0,8189.11,8299.06,8167.80,8203.47,30.26,459.47,0.25,1.9900,21.4800,2.9300,22.70,8.8500,24733.74,70.07,1.11
801150,医药生物,2022-09-29 00:00:00.0,8133.42,8336.83,8133.01,8182.78,29.92,540.8,1.54,1.9600,21.4300,2.9300,22.65,9.3600,24671.07,69.89,1.12
801150,医药生物,2022-09-28 00:00:00.0,8108.26,8232.98,8058.53,8058.53,28.59,478.27,-0.97,1.8800,21.1100,2.8800,22.31,7.9600,24288.56,68.81,1.13
