指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801720,建筑装饰,2023-01-06 00:00:00.0,2048.90,2059.41,2044.62,2048.44,25.06,178.37,-0.09,2.0900,9.2400,0.8700,11.40,2.2900,6787.84,42.96,1.76
801720,建筑装饰,2023-01-05 00:00:00.0,2050.09,2052.25,2041.60,2050.21,23.2,168.22,0.24,1.9300,9.2500,0.8700,11.31,2.1300,6793.7,43,1.76
801720,建筑装饰,2023-01-04 00:00:00.0,2024.92,2055.26,2022.72,2045.31,25.39,163.99,1.02,2.1200,9.2400,0.8700,11.20,2.2400,6777.47,42.9,1.76
801720,建筑装饰,2023-01-03 00:00:00.0,1993.05,2026.12,1990.18,2024.62,22.5,142.93,1.56,1.8800,9.1400,0.8600,11.03,1.9400,6705.18,42.44,1.78
801720,建筑装饰,2022-12-30 00:00:00.0,1978.43,1997.21,1975.67,1993.53,17.6,108.56,1.15,1.4700,9.0000,0.8400,10.78,1.9200,6599.17,41.77,1.81
801720,建筑装饰,2022-12-29 00:00:00.0,1990.73,1990.79,1970.32,1970.85,18.05,112.73,-1.14,1.5100,8.9000,0.8300,10.70,1.9600,6524.1,41.29,1.83
801720,建筑装饰,2022-12-28 00:00:00.0,2002.22,2008.93,1990.40,1993.58,20.86,134.06,-0.81,1.7400,9.0000,0.8400,10.85,2.2000,6599.35,41.77,1.81
801720,建筑装饰,2022-12-27 00:00:00.0,2001.27,2019.32,2001.16,2009.95,24.13,154.53,0.88,2.0100,9.0700,0.8500,10.99,2.4900,6653.56,42.11,1.80
801720,建筑装饰,2022-12-26 00:00:00.0,1983.51,1993.92,1973.85,1992.38,18.06,114.98,0.55,1.5100,8.9900,0.8400,10.87,1.9900,6592.91,41.73,1.81
801720,建筑装饰,2022-12-23 00:00:00.0,1973.60,1995.49,1969.75,1981.53,15.43,99.81,-0.07,1.2900,8.9400,0.8400,10.73,1.8300,6556.08,41.49,1.82
801720,建筑装饰,2022-12-22 00:00:00.0,2022.98,2025.66,1976.06,1983.02,20.08,126.39,-1.50,1.6800,8.9500,0.8400,10.71,2.0400,6545.44,41.43,1.83
801720,建筑装饰,2022-12-21 00:00:00.0,2030.41,2030.41,2005.21,2013.12,15.69,107.06,-0.77,1.3100,9.0900,0.8500,10.94,1.9900,6644.79,42.06,1.80
801720,建筑装饰,2022-12-20 00:00:00.0,2038.14,2045.91,2025.41,2028.65,17.84,118.68,-0.53,1.4900,9.1600,0.8600,11.05,1.9700,6695.88,42.38,1.79
801720,建筑装饰,2022-12-19 00:00:00.0,2098.40,2102.89,2032.02,2039.55,27.51,175.78,-3.08,2.3000,9.2000,0.8600,11.12,2.4700,6731.84,42.61,1.78
801720,建筑装饰,2022-12-16 00:00:00.0,2094.76,2122.32,2092.64,2104.41,23.69,164.06,0.16,1.9800,9.5000,0.8900,11.42,2.3100,6945.93,43.96,1.72
801720,建筑装饰,2022-12-15 00:00:00.0,2108.03,2109.96,2091.03,2101.10,21.23,152.29,-0.39,1.7800,9.4800,0.8900,11.51,2.1300,6934.74,43.89,1.72
801720,建筑装饰,2022-12-14 00:00:00.0,2127.81,2127.86,2104.96,2109.37,23.17,153.04,-0.88,1.9400,9.5200,0.8900,11.47,2.0300,6961.47,44.06,1.72
801720,建筑装饰,2022-12-13 00:00:00.0,2121.14,2137.32,2115.90,2128.00,23.97,168.78,0.21,2.0000,9.6000,0.9000,11.58,2.2100,7022.94,44.45,1.70
801720,建筑装饰,2022-12-12 00:00:00.0,2156.37,2158.36,2120.82,2123.58,32.25,215.11,-2.00,2.7000,9.5700,0.9000,11.58,2.5500,7001.3,44.31,1.71
801720,建筑装饰,2022-12-09 00:00:00.0,2177.69,2178.54,2147.39,2166.98,32.3,222.37,-0.25,2.7000,9.7700,0.9100,11.74,2.4000,7144,45.22,1.67
801720,建筑装饰,2022-12-08 00:00:00.0,2168.62,2179.57,2157.48,2172.37,28.11,199.64,-0.03,2.3500,9.7900,0.9200,11.80,2.4500,7161.78,45.33,1.67
801720,建筑装饰,2022-12-07 00:00:00.0,2192.40,2196.90,2157.27,2173.11,35.56,254.88,-1.11,2.9900,9.8400,0.9200,11.84,2.8600,7122.51,45.08,1.68
801720,建筑装饰,2022-12-06 00:00:00.0,2225.36,2233.72,2192.09,2197.54,45.92,328.45,-1.85,3.8600,9.8800,0.9300,11.92,3.5200,7195.41,45.54,1.66
801720,建筑装饰,2022-12-05 00:00:00.0,2163.71,2239.76,2161.24,2238.98,62.08,419.04,4.76,5.2200,10.0700,0.9500,12.15,4.2400,7331.11,46.4,1.63
801720,建筑装饰,2022-12-02 00:00:00.0,2123.21,2139.95,2106.09,2137.31,33.43,237.5,0.47,2.8100,9.6200,0.9000,11.87,2.9600,7014.56,44.4,1.70
801720,建筑装饰,2022-12-01 00:00:00.0,2152.08,2156.70,2124.97,2127.21,34.53,247.61,-0.79,2.9000,9.5800,0.9000,11.70,2.5000,6981.38,44.19,1.71
801720,建筑装饰,2022-11-30 00:00:00.0,2157.01,2162.36,2136.43,2144.13,37.99,270.54,-0.92,3.1900,9.6500,0.9100,11.72,3.1100,7036.5,44.53,1.70
801720,建筑装饰,2022-11-29 00:00:00.0,2127.41,2171.92,2122.27,2164.04,50.61,356.11,2.70,4.2500,9.7400,0.9200,11.87,3.9300,7101.84,44.95,1.68
801720,建筑装饰,2022-11-28 00:00:00.0,2092.13,2123.53,2084.07,2107.24,36.83,266.51,-0.76,3.0900,9.4900,0.8900,11.42,3.7800,6906.05,43.99,1.73
801720,建筑装饰,2022-11-25 00:00:00.0,2083.18,2136.04,2081.88,2123.43,43.94,299.39,1.85,3.6900,9.5600,0.9000,11.49,4.3600,6959,44.32,1.72
801720,建筑装饰,2022-11-24 00:00:00.0,2103.42,2105.38,2074.57,2084.92,40.66,287.9,-1.22,3.4200,9.3800,0.8800,11.48,4.1700,6832.05,43.52,1.75
801720,建筑装饰,2022-11-23 00:00:00.0,2071.96,2142.03,2070.73,2110.68,62.21,408.71,1.65,5.2300,9.5000,0.8900,11.51,5.3500,6916.45,44.05,1.73
801720,建筑装饰,2022-11-22 00:00:00.0,2013.96,2109.24,2010.32,2076.36,54.92,341.55,3.20,4.6200,9.3400,0.8800,11.45,4.1800,6803.34,43.33,1.76
801720,建筑装饰,2022-11-21 00:00:00.0,2016.38,2016.38,2001.24,2012.00,21.49,152.78,-0.48,1.8100,9.0500,0.8500,11.32,1.9500,6582.31,41.93,1.82
801720,建筑装饰,2022-11-18 00:00:00.0,2043.23,2045.66,2021.30,2021.72,23.89,178.42,-0.93,2.0100,9.1000,0.8500,11.33,1.9700,6614.11,42.13,1.81
801720,建筑装饰,2022-11-17 00:00:00.0,2034.67,2041.27,2026.39,2040.60,22.65,166.9,0.26,1.9100,9.1800,0.8600,11.47,1.9800,6675.88,42.52,1.79
801720,建筑装饰,2022-11-16 00:00:00.0,2048.15,2053.46,2033.38,2035.22,24.81,165.59,-0.61,2.0900,9.1500,0.8600,11.41,1.9000,6652.06,42.37,1.80
801720,建筑装饰,2022-11-15 00:00:00.0,2025.10,2047.79,2020.15,2047.79,27.14,190.35,1.03,2.2900,9.2100,0.8700,11.44,1.9500,6687.74,42.6,1.79
801720,建筑装饰,2022-11-14 00:00:00.0,2048.16,2056.34,2021.14,2026.97,36.21,238,-0.14,3.0500,9.1100,0.8600,11.31,2.3900,6619.29,42.16,1.81
801720,建筑装饰,2022-11-11 00:00:00.0,2013.35,2047.68,2003.24,2029.88,36.01,237.87,2.37,3.0300,9.1200,0.8600,11.39,2.1000,6628.78,42.22,1.80
801720,建筑装饰,2022-11-10 00:00:00.0,1977.84,1990.79,1969.84,1982.84,21.68,151.98,-0.23,1.8300,8.9100,0.8400,11.19,1.9800,6475.17,41.24,1.85
