指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801120,食品饮料,2023-01-06 00:00:00.0,23654.74,23669.47,23325.19,23574.89,18.28,444.29,-0.15,4.3200,35.2800,6.7900,53.87,5.7000,26109,219.4,1.77
801120,食品饮料,2023-01-05 00:00:00.0,22847.37,23662.76,22847.37,23611.09,18.23,561.06,4.07,4.3100,35.3400,6.8000,54.18,7.1100,26150.12,219.75,1.76
801120,食品饮料,2023-01-04 00:00:00.0,22659.84,22862.58,22583.05,22688.24,18.35,354.2,0.01,4.3400,33.9600,6.5300,52.41,4.8400,25123.21,211.12,1.84
801120,食品饮料,2023-01-03 00:00:00.0,22958.03,22958.22,22491.83,22685.87,19.06,436.14,-1.18,4.5100,33.9500,6.5300,52.44,5.9300,25120.59,211.1,1.84
801120,食品饮料,2022-12-30 00:00:00.0,22914.33,23075.08,22823.33,22956.30,19.1,375.42,0.76,4.5100,34.3600,6.6100,53.21,6.6400,25420,213.61,1.81
801120,食品饮料,2022-12-29 00:00:00.0,22794.38,22872.74,22583.86,22783.08,17.19,357.18,-0.86,4.0600,34.1000,6.5600,52.76,6.2200,25228.19,212,1.83
801120,食品饮料,2022-12-28 00:00:00.0,23042.28,23042.28,22781.09,22980.48,17.95,376.42,-0.30,4.2400,34.3900,6.6100,53.14,6.1900,25446.77,213.84,1.81
801120,食品饮料,2022-12-27 00:00:00.0,22939.97,23202.02,22838.94,23050.76,18.16,377.96,0.87,4.2900,34.5000,6.6300,53.44,6.0900,25521.01,214.46,1.81
801120,食品饮料,2022-12-26 00:00:00.0,23144.43,23172.94,22791.66,22852.57,16.48,359.83,-1.24,3.9000,34.2000,6.5800,52.89,6.2200,25285.44,212.48,1.40
801120,食品饮料,2022-12-23 00:00:00.0,22815.49,23344.83,22792.97,23138.97,17.23,398.83,0.59,4.0800,34.6300,6.6600,53.34,7.3300,25602.32,215.15,1.38
801120,食品饮料,2022-12-22 00:00:00.0,22809.14,23297.64,22762.86,23002.28,18.09,446.3,1.68,4.2800,34.4300,6.6200,53.04,7.2000,25451,213.87,1.39
801120,食品饮料,2022-12-21 00:00:00.0,22488.14,22679.92,22488.14,22621.39,14.98,339.04,1.30,3.5400,33.8600,6.5100,52.18,6.3000,25029.57,210.33,1.41
801120,食品饮料,2022-12-20 00:00:00.0,23054.10,23054.10,22075.31,22331.24,14.89,466.31,-3.45,3.5200,33.4200,6.4300,51.49,7.7600,24708.34,207.63,1.43
801120,食品饮料,2022-12-19 00:00:00.0,23441.51,23513.36,23037.68,23129.10,16.55,374.96,-1.11,3.9200,34.6200,6.6600,53.17,5.2700,25590.8,215.05,1.38
801120,食品饮料,2022-12-16 00:00:00.0,23140.83,23414.31,23008.74,23388.88,15.05,381.07,0.38,3.5600,35.0000,6.7300,53.91,5.3700,25877.75,217.46,1.37
801120,食品饮料,2022-12-15 00:00:00.0,23658.05,23750.82,23234.00,23299.43,18.8,469.81,-0.77,4.4500,34.8700,6.7100,53.75,6.5600,25778.04,216.62,1.37
801120,食品饮料,2022-12-14 00:00:00.0,22928.38,23590.58,22923.06,23480.00,21.47,561.1,2.08,5.0800,35.1400,6.7600,54.47,7.4600,25977.83,218.3,1.36
801120,食品饮料,2022-12-13 00:00:00.0,22766.62,23107.42,22644.20,23001.32,18.36,414.12,0.89,4.3500,34.4200,6.6200,53.33,5.4300,25447.92,213.85,1.39
801120,食品饮料,2022-12-12 00:00:00.0,22844.78,23164.95,22763.15,22799.04,15.78,451.52,-0.82,3.7400,34.1200,6.5600,52.61,5.3500,25223.83,211.97,1.40
801120,食品饮料,2022-12-09 00:00:00.0,22413.85,22989.43,22272.30,22987.65,17.24,574.5,2.63,4.0800,34.4000,6.6200,53.00,6.1900,25430.93,213.71,1.39
801120,食品饮料,2022-12-08 00:00:00.0,22354.99,22499.06,22229.46,22398.48,12.95,350.17,0.00,3.0700,33.5200,6.4500,51.93,4.3000,24779.14,208.23,1.43
801120,食品饮料,2022-12-07 00:00:00.0,22282.90,22777.97,22165.65,22399.31,15.56,479.07,0.19,3.6800,33.5200,6.4500,51.97,5.3700,24780.06,208.24,1.43
801120,食品饮料,2022-12-06 00:00:00.0,21744.35,22781.53,21744.35,22356.65,17.8,615.96,2.33,4.2100,33.4600,6.4400,51.86,6.6000,24732.87,207.84,1.43
801120,食品饮料,2022-12-05 00:00:00.0,21860.54,22008.79,21737.61,21847.33,16.62,482.18,1.90,3.9300,32.7000,6.2900,50.83,4.8800,24169.4,203.1,1.46
801120,食品饮料,2022-12-02 00:00:00.0,21396.09,21674.88,21319.11,21440.55,16.52,407.28,0.18,3.9100,32.0900,6.1700,49.95,5.0800,23719.92,199.33,1.49
801120,食品饮料,2022-12-01 00:00:00.0,21473.32,21775.73,21386.64,21401.00,18.01,598.22,3.27,4.2600,32.0300,6.1600,49.69,6.0500,23676.14,198.96,1.50
801120,食品饮料,2022-11-30 00:00:00.0,20642.23,20880.67,20587.62,20723.16,9.47,301.16,-0.15,2.2400,31.0000,5.9700,48.06,3.4600,22901.77,192.45,1.55
801120,食品饮料,2022-11-29 00:00:00.0,20287.52,20766.45,20221.89,20754.27,12.27,485.02,4.46,2.9000,31.0500,5.9800,48.22,5.3600,22936.15,192.74,1.54
801120,食品饮料,2022-11-28 00:00:00.0,19467.19,19897.42,19157.62,19868.74,9.94,326.08,-0.04,2.3500,29.7200,5.7200,46.36,4.6300,21957.53,184.52,1.61
801120,食品饮料,2022-11-25 00:00:00.0,19890.67,19982.51,19729.59,19875.77,6.76,184.32,-0.05,1.6000,29.7300,5.7300,46.19,2.6800,21965.27,184.58,1.61
801120,食品饮料,2022-11-24 00:00:00.0,20218.28,20316.66,19833.54,19886.57,7.47,220.32,-1.09,1.7700,29.7500,5.7300,46.30,3.1900,21976.39,184.68,1.61
801120,食品饮料,2022-11-23 00:00:00.0,20092.94,20236.90,20002.95,20105.39,9.03,219.35,-0.34,2.1400,30.0800,5.7900,46.67,2.8700,22215.03,186.68,1.59
801120,食品饮料,2022-11-22 00:00:00.0,20106.85,20472.90,20061.55,20174.96,8.17,243.84,0.31,1.9400,30.1800,5.8100,46.95,2.9800,22291.61,187.32,1.59
801120,食品饮料,2022-11-21 00:00:00.0,20318.70,20318.73,19919.37,20112.02,9.04,301.58,-2.45,2.1400,30.0900,5.7900,46.95,3.8400,22222.06,186.74,1.59
801120,食品饮料,2022-11-18 00:00:00.0,20674.33,20784.79,20543.09,20616.91,9.09,257.99,0.05,2.1600,30.8400,5.9400,47.98,2.8500,22778.27,191.41,1.55
801120,食品饮料,2022-11-17 00:00:00.0,20731.03,20886.85,20445.02,20607.25,9.69,283.69,-0.73,2.3000,30.8200,5.9400,48.03,3.3700,22764.73,191.3,1.56
801120,食品饮料,2022-11-16 00:00:00.0,20625.56,20937.21,20575.17,20757.85,10.68,304.68,0.27,2.5400,31.0500,5.9800,48.29,3.4900,22928.76,192.68,1.54
801120,食品饮料,2022-11-15 00:00:00.0,20181.51,20857.28,20061.37,20701.33,12.13,402,2.57,2.8800,30.9600,5.9700,47.89,4.1200,22866.33,192.15,1.55
801120,食品饮料,2022-11-14 00:00:00.0,20382.71,20595.89,20139.03,20181.82,11.25,402,-0.32,2.6700,30.1800,5.8200,46.81,4.0400,22292.48,187.33,1.59
801120,食品饮料,2022-11-11 00:00:00.0,20328.28,20402.82,19892.68,20246.51,13.09,506.16,2.82,3.1100,30.2800,5.8300,46.97,4.4700,22362.92,187.92,1.58
801120,食品饮料,2022-11-10 00:00:00.0,19330.14,19743.82,19315.97,19690.45,8.86,276.39,1.11,2.1000,29.4500,5.6700,45.86,3.5900,21748.28,182.76,1.62
801120,食品饮料,2022-11-09 00:00:00.0,19728.97,19831.47,19407.17,19473.90,7.78,238.68,-1.39,1.8500,29.1200,5.6100,45.44,3.3300,21509.1,180.75,1.64
801120,食品饮料,2022-11-08 00:00:00.0,20043.99,20163.96,19586.17,19748.72,9.42,294.88,-1.54,2.2400,29.5400,5.6900,46.03,3.8500,21812.64,183.3,1.62
801120,食品饮料,2022-11-07 00:00:00.0,19816.87,20170.25,19757.09,20058.61,10.83,349,0.13,2.5700,30.0000,5.7800,46.68,3.7900,22154.91,186.18,1.59
801120,食品饮料,2022-11-04 00:00:00.0,19062.31,20195.26,19062.31,20032.79,14.09,542.55,4.88,3.3400,29.9600,5.7700,46.63,5.4800,22126.39,185.94,1.60
801120,食品饮料,2022-11-03 00:00:00.0,19083.76,19207.48,18953.01,19100.31,9.49,297.31,-1.39,2.2500,28.5700,5.5000,44.78,3.7200,21096.46,177.28,1.67
801120,食品饮料,2022-11-02 00:00:00.0,18954.40,19664.81,18863.69,19369.16,14.24,539.63,1.85,3.3800,28.9700,5.5800,45.12,5.6200,21393.4,179.78,1.65
801120,食品饮料,2022-11-01 00:00:00.0,17918.40,19045.20,17918.16,19016.67,13.04,555.15,7.00,3.1000,28.4400,5.4800,44.16,6.2000,21006.11,176.52,1.68
801120,食品饮料,2022-10-31 00:00:00.0,17803.55,18060.84,17596.19,17771.98,9.66,344.27,-1.37,2.2900,27.1200,5.1200,41.28,4.3100,19631.2,164.97,1.80
801120,食品饮料,2022-10-28 00:00:00.0,18311.21,18435.21,17992.72,18018.29,11.89,441.2,-2.58,2.8300,27.5100,5.2200,41.61,5.3000,19895.58,167.19,1.78
801120,食品饮料,2022-10-27 00:00:00.0,19284.42,19295.76,18465.09,18496.40,10.59,483.21,-3.66,2.5200,28.2400,5.4500,42.70,5.7300,20423.5,171.63,1.73
801120,食品饮料,2022-10-26 00:00:00.0,19269.38,19631.59,19140.06,19198.90,10.07,380.23,-0.08,2.3900,29.3200,5.6800,43.94,4.5600,21199.27,178.15,1.67
801120,食品饮料,2022-10-25 00:00:00.0,19048.48,19521.21,19048.43,19214.73,9.8,368.93,-0.30,2.3300,29.3500,5.6900,43.79,5.0200,21219.66,178.32,1.67
801120,食品饮料,2022-10-24 00:00:00.0,20080.17,20181.29,19201.29,19272.53,10.09,509.06,-5.84,2.4000,29.4400,5.7100,43.76,6.2800,21283.49,178.85,1.66
801120,食品饮料,2022-10-21 00:00:00.0,20677.21,20699.30,20336.38,20468.12,8.09,262.17,-1.32,1.9200,31.2700,6.0700,46.23,4.0500,22603.83,189.95,1.56
801120,食品饮料,2022-10-20 00:00:00.0,20547.42,21055.82,20489.63,20742.11,10.2,328.41,-0.24,2.4200,31.6900,6.1500,46.82,4.5400,22906.41,192.49,1.54
801120,食品饮料,2022-10-19 00:00:00.0,21373.60,21373.64,20772.45,20793.01,9.73,363.02,-3.05,2.3100,31.7700,6.1700,46.59,5.2200,22962.67,192.96,1.54
801120,食品饮料,2022-10-18 00:00:00.0,21624.08,21756.88,21401.76,21447.96,10.32,266.01,-0.55,2.4500,32.7700,6.3600,48.02,3.6600,23685.97,199.04,1.50
801120,食品饮料,2022-10-17 00:00:00.0,21619.94,21619.98,21353.34,21567.21,10.7,298.84,-0.82,2.5400,32.9500,6.3900,48.30,4.0800,23817.65,200.15,1.49
801120,食品饮料,2022-10-14 00:00:00.0,21394.99,21884.02,21361.25,21744.53,11.15,350.67,2.15,2.6500,33.2200,6.5500,48.65,4.4500,24013.38,201.79,1.48
801120,食品饮料,2022-10-13 00:00:00.0,21379.80,21478.44,21186.23,21287.64,11,352.57,-1.50,2.6100,32.5200,6.4100,47.64,5.2700,23508.81,197.55,1.51
801120,食品饮料,2022-10-12 00:00:00.0,21714.96,21714.96,20998.64,21611.77,12.26,348.98,-0.66,2.9200,33.0100,6.5100,47.99,5.3400,23861.77,200.52,1.49
801120,食品饮料,2022-10-11 00:00:00.0,21773.95,21872.29,21397.81,21754.90,11.49,298.07,0.01,2.7300,33.2300,6.5500,48.20,5.7400,24019.81,201.85,1.48
801120,食品饮料,2022-10-10 00:00:00.0,22825.80,22825.80,21728.52,21752.61,12.32,399.96,-4.70,2.9400,33.2300,6.5600,48.19,6.9200,24008.18,201.75,1.48
801120,食品饮料,2022-09-30 00:00:00.0,23068.32,23177.65,22781.64,22825.24,7.76,236.21,-0.42,1.8500,34.8500,6.8800,50.58,4.5500,25178.62,213.38,1.41
801120,食品饮料,2022-09-29 00:00:00.0,23219.10,23281.75,22803.24,22921.31,9.27,281.79,-0.37,2.2100,35.0000,6.9100,50.85,4.8700,25284.08,214.27,1.40
801120,食品饮料,2022-09-28 00:00:00.0,23041.37,23312.88,22963.46,23005.49,11.59,336.7,-0.46,2.7700,35.1300,6.9300,51.15,5.6000,25376.94,215.06,1.40
801120,食品饮料,2022-09-27 00:00:00.0,22487.68,23151.76,22315.17,23112.37,12.29,399.31,3.09,2.9300,35.2900,6.9700,51.50,6.4700,25493.41,216.05,1.39
801120,食品饮料,2022-09-26 00:00:00.0,21955.39,22672.69,21955.39,22418.53,8.33,305.03,1.39,1.9900,34.2300,6.7600,49.60,4.9300,24727.02,209.55,1.43
801120,食品饮料,2022-09-23 00:00:00.0,22002.80,22297.10,21975.37,22111.94,8.69,247.46,0.38,2.0700,33.7500,6.6700,49.01,4.0000,24380.54,206.61,1.46
801120,食品饮料,2022-09-22 00:00:00.0,22239.00,22290.53,22023.44,22029.08,8.39,223.67,-1.57,2.0100,33.6200,6.6400,49.10,3.7700,24286.85,205.82,1.46
801120,食品饮料,2022-09-21 00:00:00.0,22605.53,22663.40,22379.15,22380.03,8.22,216.43,-1.27,1.9600,34.1600,6.7500,49.77,3.6600,24673.77,209.1,1.44
801120,食品饮料,2022-09-20 00:00:00.0,22521.32,22699.23,22343.06,22668.17,9.05,247.61,0.91,2.1700,34.6000,6.8300,50.42,4.0900,24978.91,211.69,1.42
801120,食品饮料,2022-09-19 00:00:00.0,22243.14,22689.76,22144.19,22463.11,8.56,253.35,0.81,2.0500,34.2900,6.7700,49.86,4.1300,24752.95,209.77,1.43
801120,食品饮料,2022-09-16 00:00:00.0,22626.25,22750.67,22273.14,22282.12,9.86,271.22,-1.92,2.3600,34.0100,6.7200,49.44,3.6300,24553.51,208.08,1.45
801120,食品饮料,2022-09-15 00:00:00.0,22629.38,22907.74,22589.00,22718.91,10.75,299.93,0.49,2.5700,34.6800,6.8500,50.46,3.5000,25034.82,212.16,1.42
801120,食品饮料,2022-09-14 00:00:00.0,22534.64,22688.20,22516.30,22608.81,8.67,230.26,-0.73,2.0700,34.5100,6.8200,50.31,3.4200,24910.64,211.11,1.40
801120,食品饮料,2022-09-13 00:00:00.0,22727.23,22890.46,22560.26,22775.98,10.56,329.52,1.29,2.5300,34.7600,6.8700,50.79,4.5700,25094.83,212.67,1.39
801120,食品饮料,2022-09-09 00:00:00.0,22237.95,22532.69,22126.73,22486.73,9.96,280.17,1.43,2.3900,34.2900,6.8000,50.04,3.8600,24706.22,209.37,1.41
801120,食品饮料,2022-09-08 00:00:00.0,22214.40,22385.38,22163.86,22168.74,11.94,259.74,-0.01,2.8600,33.8000,6.7000,49.57,3.5200,24356.84,206.41,1.43
801120,食品饮料,2022-09-07 00:00:00.0,22370.63,22370.63,22120.21,22171.62,13.56,298.14,-1.33,3.2500,33.8000,6.7000,49.73,3.6800,24349.36,206.35,1.43
801120,食品饮料,2022-09-06 00:00:00.0,22370.17,22479.23,22254.91,22470.23,12.68,270.06,0.57,3.0500,34.2400,6.8000,50.37,3.3200,24664.08,210.8,1.41
801120,食品饮料,2022-09-05 00:00:00.0,22633.58,22633.58,22163.17,22342.12,12.93,360.81,-2.08,3.1000,34.0400,6.7600,50.14,5.0600,24522.52,209.59,1.42
801120,食品饮料,2022-09-02 00:00:00.0,23131.26,23131.32,22697.65,22816.42,15.23,325.97,-1.13,3.6600,34.7700,6.9000,51.35,4.7200,25043.1,214.04,1.39
801120,食品饮料,2022-09-01 00:00:00.0,23401.85,23414.20,23077.74,23077.74,17.58,379.54,-2.00,4.2200,35.1600,6.9800,52.07,5.1400,25329.93,216.5,1.38
801120,食品饮料,2022-08-31 00:00:00.0,22956.85,23634.87,22956.85,23548.72,19.05,489.93,2.02,4.5700,36.4800,7.1200,52.87,5.2300,25847.29,220.92,1.35
801120,食品饮料,2022-08-30 00:00:00.0,23183.59,23183.59,22865.34,23082.39,15.01,324.36,-0.40,3.6000,35.7600,6.9000,51.68,4.1400,25335.44,216.54,1.38
801120,食品饮料,2022-08-29 00:00:00.0,23268.64,23449.55,23126.52,23175.65,14.16,355.27,-1.05,3.4000,35.9100,6.9200,51.97,4.5200,25437.81,217.42,1.37
801120,食品饮料,2022-08-26 00:00:00.0,23368.83,23674.93,23338.13,23422.13,14.75,426.63,0.98,3.5500,36.2800,6.9600,52.26,4.9200,25700.13,219.66,1.36
801120,食品饮料,2022-08-25 00:00:00.0,22816.72,23197.57,22816.24,23195.06,11.4,330.76,1.91,2.7400,35.9300,6.8200,51.65,3.5800,25453.15,217.55,1.28
801120,食品饮料,2022-08-24 00:00:00.0,22922.39,23024.00,22745.66,22760.57,11.12,270.61,-0.74,2.6800,35.2600,6.6900,50.69,2.5800,24975.65,213.47,1.31
801120,食品饮料,2022-08-23 00:00:00.0,23242.76,23272.33,22901.60,22929.19,8.17,271.89,-1.32,1.9700,35.5500,6.7400,51.20,2.9200,25140.77,214.88,1.30
801120,食品饮料,2022-08-22 00:00:00.0,23071.23,23338.00,23019.39,23234.82,8.32,230.07,0.19,2.0100,36.0200,6.8300,51.73,2.4300,25475.88,217.74,1.28
801120,食品饮料,2022-08-19 00:00:00.0,23204.17,23385.10,23114.69,23190.64,9.24,243.56,-0.29,2.2300,35.9500,6.8000,51.49,2.3600,25427.44,217.33,1.34
801120,食品饮料,2022-08-18 00:00:00.0,23471.25,23471.25,23137.53,23259.02,9.8,319.2,-1.51,2.3700,36.0500,6.8200,51.74,3.2900,25497.83,217.93,1.34
801120,食品饮料,2022-08-17 00:00:00.0,23574.27,23663.78,23280.65,23614.84,9.13,263.69,0.47,2.2100,36.6100,6.9200,52.60,2.6300,25887.9,221.26,1.32
801120,食品饮料,2022-08-16 00:00:00.0,23601.01,23698.29,23462.58,23505.10,8.2,236.67,-0.29,1.9800,36.4400,6.8700,52.40,2.4900,25757.51,220.15,1.32
801120,食品饮料,2022-08-15 00:00:00.0,23672.90,23838.44,23519.81,23574.20,8.47,255,-0.88,2.0500,36.5400,6.9000,52.45,2.8000,25833.24,220.8,1.32
801120,食品饮料,2022-08-12 00:00:00.0,23559.37,23832.23,23477.96,23782.83,8.01,243.87,0.96,1.9400,36.8700,6.9600,52.87,2.6500,26061.27,222.75,1.31
801120,食品饮料,2022-08-11 00:00:00.0,23246.03,23556.96,23218.38,23556.96,9.16,278.65,1.81,2.2100,36.5200,6.8900,52.45,2.8300,25813.11,220.62,1.32
801120,食品饮料,2022-08-10 00:00:00.0,23482.83,23588.83,23021.09,23138.56,6.82,261.56,-1.60,1.6500,35.8700,6.7800,51.60,2.9600,25335.1,216.54,1.35
801120,食品饮料,2022-08-09 00:00:00.0,23530.67,23565.76,23423.76,23515.45,6.47,194.72,-0.26,1.5600,36.4600,6.8900,52.30,2.2300,25749.58,220.08,1.33
801120,食品饮料,2022-08-08 00:00:00.0,23598.54,23809.73,23548.58,23577.56,6.82,230.55,-0.57,1.6500,36.3900,6.8200,52.46,2.6800,25053.05,214.13,1.36
801120,食品饮料,2022-08-05 00:00:00.0,23611.58,23733.29,23466.39,23712.64,7.36,236.54,0.83,1.7800,36.6000,6.8600,52.59,2.6400,25196.58,215.36,1.36
801120,食品饮料,2022-08-04 00:00:00.0,23210.46,23551.58,23133.49,23517.20,7.06,266.93,1.75,1.7100,36.3000,6.8000,52.17,3.2200,24988.9,213.58,1.37
801120,食品饮料,2022-08-03 00:00:00.0,23235.45,23458.83,23086.19,23113.08,7.82,258.61,-0.19,1.8900,35.6700,6.6900,51.27,2.5200,24559.49,209.91,1.39
801120,食品饮料,2022-08-02 00:00:00.0,23303.45,23388.04,23019.17,23157.02,10.82,353.06,-1.41,2.6200,35.7400,6.6000,51.39,3.2000,24606.38,210.31,1.39
801120,食品饮料,2022-08-01 00:00:00.0,23337.97,23633.31,23277.58,23488.46,8.58,318.08,0.47,2.0700,36.2500,6.7000,52.25,3.4300,24958.57,213.32,1.37
801120,食品饮料,2022-07-29 00:00:00.0,23824.52,23849.65,23273.66,23378.12,10.35,418.4,-2.20,2.3700,35.3200,6.5800,51.44,4.4200,25070.84,214.28,1.40
801120,食品饮料,2022-07-28 00:00:00.0,24060.05,24242.07,23880.03,23904.60,8.06,264.46,-0.44,1.8400,36.1200,6.7300,52.68,2.8200,25635.44,219.11,1.36
801120,食品饮料,2022-07-27 00:00:00.0,24267.25,24269.94,23987.67,24010.35,7.26,235.68,-1.44,1.6600,36.2800,6.7600,52.92,2.9100,25748.85,220.08,1.35
801120,食品饮料,2022-07-26 00:00:00.0,24251.34,24501.02,24251.34,24361.14,8.21,264.8,0.72,1.8800,36.8100,6.8500,53.69,3.3800,26125.04,223.29,1.36
801120,食品饮料,2022-07-25 00:00:00.0,24048.94,24231.83,23878.83,24185.98,8.4,250.81,0.61,1.9200,36.5400,6.8000,53.27,3.1000,25915.22,221.5,1.33
801120,食品饮料,2022-07-22 00:00:00.0,24159.69,24304.97,23896.20,24040.16,8.42,253.57,-0.16,1.9300,36.3200,6.7600,52.99,2.8700,25758.98,220.16,1.34
801120,食品饮料,2022-07-21 00:00:00.0,24274.89,24370.21,24066.24,24079.76,9.04,256.65,-1.11,2.0700,36.3700,6.7700,53.49,2.6900,25791.31,222.34,1.33
801120,食品饮料,2022-07-20 00:00:00.0,24353.16,24516.39,24277.27,24350.98,9.66,292.02,0.68,2.2100,36.7800,6.8500,54.19,3.2400,26081.81,224.84,1.32
801120,食品饮料,2022-07-19 00:00:00.0,24056.78,24220.22,23936.80,24186.91,9.61,272.85,0.22,2.1900,36.5000,6.7900,53.76,2.9000,25930.91,223.54,1.32
801120,食品饮料,2022-07-18 00:00:00.0,24188.17,24222.76,23739.15,24133.19,9.56,312.88,-0.15,2.1800,36.4200,6.7700,53.52,3.2500,25873.32,223.05,1.31
801120,食品饮料,2022-07-15 00:00:00.0,24154.40,24791.50,24129.66,24170.42,12.18,395.46,-0.26,2.7800,36.4800,6.7800,53.57,3.8400,25913.23,223.39,1.33
801120,食品饮料,2022-07-14 00:00:00.0,24319.58,24454.10,24140.64,24232.90,8.52,260.45,-0.58,1.9400,36.5700,6.8000,53.68,2.6900,25980.22,223.97,1.32
801120,食品饮料,2022-07-13 00:00:00.0,24247.78,24521.16,24201.79,24374.79,8.24,267.95,0.45,1.8800,36.7800,6.8400,53.98,3.0100,26132.34,225.28,1.31
801120,食品饮料,2022-07-12 00:00:00.0,24400.88,24534.94,24066.59,24266.72,9.35,289.57,-0.65,2.1300,36.6200,6.8100,53.68,3.1500,26015.56,224.27,1.32
801120,食品饮料,2022-07-11 00:00:00.0,24699.88,24699.89,24193.51,24425.34,10.39,337.75,-1.93,2.3700,36.8600,6.8600,54.36,3.5500,26185.6,225.74,1.31
801120,食品饮料,2022-07-08 00:00:00.0,24972.34,25081.60,24779.76,24905.03,9.31,314.09,0.42,2.1200,37.5800,6.9900,55.41,3.2400,26698.28,230.16,1.51
801120,食品饮料,2022-07-07 00:00:00.0,24946.19,24960.33,24575.36,24800.81,9.77,340.91,-0.67,2.2300,37.4300,6.9600,55.10,3.4400,26583.22,229.17,1.51
801120,食品饮料,2022-07-06 00:00:00.0,25404.18,25406.57,24820.08,24967.38,11.62,414.69,-1.97,2.6500,37.6800,7.0100,55.37,4.0500,26761.76,230.7,1.50
801120,食品饮料,2022-07-05 00:00:00.0,25672.67,25782.37,25208.45,25468.29,13.1,435.15,-0.56,2.9900,38.4300,7.1500,56.60,3.8900,27298.68,235.33,1.47
801120,食品饮料,2022-07-04 00:00:00.0,25542.25,25674.47,25342.16,25610.76,14.04,422.36,-0.37,3.2000,38.6500,7.1900,57.17,3.9700,27459.08,236.72,1.46
