指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801230,综合,2023-01-06 00:00:00.0,3056.09,3056.09,3015.01,3018.78,3.04,20.4,-1.46,1.8900,47.4000,1.9500,7.41,0.2600,847.88,35.33,0.14
801230,综合,2023-01-05 00:00:00.0,3041.35,3068.53,3022.05,3063.46,3.12,22.48,0.89,1.9400,48.1000,1.9800,7.47,0.2800,860.43,35.85,0.14
801230,综合,2023-01-04 00:00:00.0,3019.69,3058.99,3016.72,3036.54,3.06,21.01,0.28,1.9100,47.6800,1.9600,7.44,0.2900,852.87,35.54,0.14
801230,综合,2023-01-03 00:00:00.0,3015.43,3029.49,2979.00,3028.17,3.39,22.09,0.38,2.1100,47.5400,1.9600,7.37,0.3000,850.52,35.44,0.14
801230,综合,2022-12-30 00:00:00.0,3000.45,3017.00,2990.74,3016.74,2.27,15.86,0.87,1.4100,47.3700,1.9500,7.24,0.2800,847.3,35.3,0.14
801230,综合,2022-12-29 00:00:00.0,3026.65,3027.41,2990.57,2990.82,2.52,17.84,-0.99,1.5700,46.9600,1.9300,7.13,0.3100,840.03,35,0.14
801230,综合,2022-12-28 00:00:00.0,3041.66,3049.03,3013.75,3020.64,2.44,15.04,-1.13,1.5200,47.4300,1.9500,7.19,0.2500,848.4,35.35,0.14
801230,综合,2022-12-27 00:00:00.0,3075.48,3075.48,3015.94,3055.10,3.34,20.21,0.15,2.0800,47.9100,1.9700,7.24,0.3300,858.05,35.75,0.14
801230,综合,2022-12-26 00:00:00.0,3002.34,3081.89,3002.34,3050.42,3.93,22.56,1.89,2.4500,47.8400,1.9700,7.24,0.3900,856.74,35.7,0.14
801230,综合,2022-12-23 00:00:00.0,2948.60,3010.88,2948.60,2993.74,2.82,16.88,0.52,1.7600,46.9500,1.9300,7.15,0.3100,840.82,35.03,0.14
801230,综合,2022-12-22 00:00:00.0,2994.84,3029.86,2963.71,2978.40,3.25,19.33,-0.18,2.0300,46.7100,1.9200,7.19,0.3100,836.51,34.85,0.14
801230,综合,2022-12-21 00:00:00.0,2982.88,3007.00,2971.65,2983.80,2.3,13.79,-0.01,1.4400,46.7900,1.9300,7.28,0.2600,838.03,34.92,0.14
801230,综合,2022-12-20 00:00:00.0,2999.64,3013.19,2971.15,2984.00,2.48,14.05,-0.82,1.5500,46.8000,1.9300,7.33,0.2300,838.08,34.92,0.14
801230,综合,2022-12-19 00:00:00.0,3069.85,3074.32,2994.04,3008.66,3.59,19.89,-2.23,2.2400,47.1800,1.9400,7.37,0.2800,845.01,35.21,0.14
801230,综合,2022-12-16 00:00:00.0,3084.96,3099.37,3063.34,3077.13,3.66,21.15,-0.81,2.2800,48.2600,1.9900,7.52,0.3000,864.24,36.01,0.14
801230,综合,2022-12-15 00:00:00.0,3184.54,3188.86,3102.29,3102.29,4.42,24.92,-1.85,2.7500,48.6500,2.0000,7.63,0.3500,871.31,36.3,0.14
801230,综合,2022-12-14 00:00:00.0,3157.18,3186.33,3131.45,3160.80,5.5,31.09,0.23,3.4300,49.5700,2.0400,7.65,0.4100,887.74,36.99,0.14
801230,综合,2022-12-13 00:00:00.0,3119.36,3203.55,3094.42,3153.45,6.67,37.25,1.37,4.1600,49.4500,2.0300,7.68,0.4900,885.67,36.9,0.14
801230,综合,2022-12-12 00:00:00.0,3102.38,3142.93,3092.18,3110.71,4.17,24.73,-0.05,2.6000,48.7800,2.0100,7.61,0.2900,873.67,36.4,0.14
801230,综合,2022-12-09 00:00:00.0,3142.58,3155.23,3082.30,3112.20,4.52,27.08,-0.69,2.8200,48.8100,2.0100,7.71,0.2900,874.09,36.42,0.14
801230,综合,2022-12-08 00:00:00.0,3145.86,3145.86,3089.95,3133.67,5.43,34.79,-0.46,3.3800,49.1400,2.0200,7.74,0.4300,880.12,36.67,0.14
801230,综合,2022-12-07 00:00:00.0,3112.44,3185.33,3112.44,3148.02,6.57,39.13,1.96,4.1000,49.3700,2.0300,7.74,0.4400,884.15,36.84,0.14
801230,综合,2022-12-06 00:00:00.0,3063.88,3134.40,3049.44,3087.59,4.83,30.45,0.57,3.0100,48.4200,1.9900,7.82,0.3300,867.18,36.13,0.14
801230,综合,2022-12-05 00:00:00.0,3020.78,3086.53,3018.59,3070.09,5.22,33.33,2.68,3.2500,48.1500,1.9800,7.82,0.3400,862.26,35.93,0.14
801230,综合,2022-12-02 00:00:00.0,2967.01,2990.31,2958.48,2990.05,3.73,27.49,0.97,2.3200,46.8900,1.9300,7.73,0.3400,839.78,34.99,0.14
801230,综合,2022-12-01 00:00:00.0,2993.97,3018.63,2961.20,2961.25,5.03,33.9,0.39,3.1400,46.4400,1.9100,7.68,0.3400,831.69,34.65,0.14
801230,综合,2022-11-30 00:00:00.0,2948.81,2970.28,2943.48,2949.64,4.54,28.16,0.05,2.8300,46.2600,1.9000,7.64,0.3200,828.43,34.52,0.15
801230,综合,2022-11-29 00:00:00.0,2890.32,2952.69,2885.40,2948.13,4.95,29.12,2.54,3.0900,46.2300,1.9000,7.55,0.3200,828.01,34.5,0.15
801230,综合,2022-11-28 00:00:00.0,2861.34,2887.20,2832.24,2875.04,3.13,17.97,-0.44,1.9500,45.0900,1.8600,7.38,0.2500,807.48,33.65,0.15
801230,综合,2022-11-25 00:00:00.0,2892.82,2916.16,2886.85,2887.84,2.86,18.24,-0.26,1.7800,45.2900,1.8600,7.41,0.2700,811.08,33.79,0.15
801230,综合,2022-11-24 00:00:00.0,2887.13,2903.58,2876.71,2895.44,2.67,18.86,0.14,1.6600,45.4100,1.8700,7.48,0.2700,813.21,33.88,0.15
801230,综合,2022-11-23 00:00:00.0,2910.51,2910.55,2858.75,2891.36,3.14,21.17,-0.64,1.9500,45.3400,1.8700,7.48,0.2800,812.07,33.84,0.15
801230,综合,2022-11-22 00:00:00.0,2910.03,2932.55,2894.72,2909.92,3.19,20.96,0.39,1.9900,45.6300,1.8800,7.54,0.2600,817.28,34.05,0.15
801230,综合,2022-11-21 00:00:00.0,2926.30,2926.30,2887.20,2898.63,2.95,18.14,-1.52,1.8400,45.4600,1.8700,7.46,0.2300,814.11,33.92,0.15
801230,综合,2022-11-18 00:00:00.0,2967.71,2992.43,2943.51,2943.51,3.39,19.49,-0.93,2.1100,46.1600,1.9000,7.49,0.2200,826.71,34.45,0.15
801230,综合,2022-11-17 00:00:00.0,2968.20,2973.99,2947.03,2971.18,2.96,17.26,-0.12,1.8400,46.5900,1.9200,7.46,0.2100,834.48,34.77,0.14
801230,综合,2022-11-16 00:00:00.0,2957.75,2987.66,2952.07,2974.80,3.53,19.53,0.59,2.2000,46.6500,1.9200,7.51,0.2200,835.5,34.81,0.14
801230,综合,2022-11-15 00:00:00.0,2920.11,2957.27,2920.11,2957.27,2.98,17.83,1.48,1.8600,46.3800,1.9100,7.52,0.1800,830.58,34.61,0.15
801230,综合,2022-11-14 00:00:00.0,2958.74,2959.43,2909.84,2914.18,2.98,18.12,-1.45,1.8600,45.7000,1.8800,7.42,0.1800,818.48,34.1,0.15
801230,综合,2022-11-11 00:00:00.0,3028.22,3031.91,2951.24,2957.07,4.92,28.23,-0.60,3.0700,46.3700,1.9100,7.52,0.2500,830.52,34.61,0.15
801230,综合,2022-11-10 00:00:00.0,2906.45,2977.14,2905.63,2974.86,3.18,18.83,1.50,1.9800,46.6500,1.9200,7.49,0.2400,835.52,34.81,0.14
801230,综合,2022-11-09 00:00:00.0,2902.15,2941.08,2892.51,2931.00,2.44,14.88,0.78,1.5200,45.9600,1.8900,7.47,0.2100,823.2,34.3,0.15
801230,综合,2022-11-08 00:00:00.0,2931.78,2933.26,2892.12,2908.45,2.75,18.76,-0.88,1.7100,45.6100,1.8800,7.46,0.2400,816.87,34.04,0.15
801230,综合,2022-11-07 00:00:00.0,2889.75,2941.04,2889.75,2934.35,3.82,23.65,1.05,2.3800,46.0200,1.8900,7.49,0.2600,824.14,34.34,0.15
801230,综合,2022-11-04 00:00:00.0,2827.34,2933.64,2827.01,2903.78,3.45,18.72,2.71,2.1500,45.5400,1.8700,7.36,0.1900,815.56,33.98,0.15
801230,综合,2022-11-03 00:00:00.0,2806.16,2847.87,2806.16,2827.12,2.85,15.96,-0.15,1.7800,44.3400,1.8300,7.26,0.2000,794.03,33.08,0.15
801230,综合,2022-11-02 00:00:00.0,2769.68,2877.70,2769.68,2831.27,4.03,20.8,1.49,2.5100,44.4000,1.8300,7.23,0.2200,795.19,33.13,0.15
801230,综合,2022-11-01 00:00:00.0,2687.78,2789.72,2682.47,2789.72,2.98,16.44,3.87,1.8600,43.7500,1.8000,7.11,0.1800,783.52,32.65,0.15
801230,综合,2022-10-31 00:00:00.0,2691.21,2715.70,2664.99,2685.81,2.68,14.27,-1.07,1.6700,65.3700,1.7300,6.95,0.1800,754.34,31.43,0.16
801230,综合,2022-10-28 00:00:00.0,2812.11,2812.11,2707.68,2714.99,2.82,15.72,-4.06,1.7600,66.0800,1.7400,6.91,0.1900,762.53,31.77,0.16
801230,综合,2022-10-27 00:00:00.0,2814.18,2859.44,2784.40,2829.79,3.57,18.92,0.81,2.2300,68.8700,1.8100,7.19,0.2200,794.78,33.12,0.15
