指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801130,纺织服饰,2023-01-06 00:00:00.0,1599.44,1599.44,1580.25,1585.58,12.24,84.29,-0.94,3.0600,22.9400,1.7500,11.02,1.0800,2351.92,20.81,2.44
801130,纺织服饰,2023-01-05 00:00:00.0,1597.43,1607.88,1587.53,1600.70,12.04,89.37,0.16,3.0100,23.1600,1.7600,11.10,1.1300,2374.35,21.01,2.42
801130,纺织服饰,2023-01-04 00:00:00.0,1594.83,1605.54,1592.22,1598.08,12.84,91.4,0.18,3.2100,23.1100,1.7600,11.10,1.2500,2370.45,20.98,2.42
801130,纺织服饰,2023-01-03 00:00:00.0,1571.54,1595.26,1571.54,1595.26,12.3,97.53,1.37,3.0800,23.0700,1.7600,11.10,1.3300,2366.28,20.94,2.43
801130,纺织服饰,2022-12-30 00:00:00.0,1559.81,1574.24,1553.25,1573.75,10.87,80.74,1.20,2.7200,22.7700,1.7300,10.93,1.4300,2334.37,20.66,2.46
801130,纺织服饰,2022-12-29 00:00:00.0,1559.27,1571.41,1550.91,1555.08,10.67,76.84,-0.76,2.6700,22.5200,1.7100,10.77,1.3400,2306.68,20.41,2.49
801130,纺织服饰,2022-12-28 00:00:00.0,1585.26,1585.28,1560.12,1566.95,12.77,95.33,-1.19,3.1900,22.6900,1.7300,10.88,1.5700,2324.29,20.57,2.47
801130,纺织服饰,2022-12-27 00:00:00.0,1572.37,1586.44,1563.35,1585.75,11.77,95.66,1.15,2.9400,22.9600,1.7500,11.00,1.5400,2352.18,20.82,2.44
801130,纺织服饰,2022-12-26 00:00:00.0,1552.53,1577.03,1552.51,1567.76,11.27,79.43,0.72,2.8200,22.7400,1.7300,10.83,1.3700,2325.38,20.58,2.47
801130,纺织服饰,2022-12-23 00:00:00.0,1577.99,1580.87,1548.23,1556.52,12.34,92.31,-1.77,3.0800,22.5700,1.7200,10.74,1.7000,2308.71,20.43,2.49
801130,纺织服饰,2022-12-22 00:00:00.0,1586.35,1611.69,1581.49,1584.57,12.58,84.37,0.47,3.1400,22.9900,1.7500,10.96,1.3600,2350.31,20.8,2.45
801130,纺织服饰,2022-12-21 00:00:00.0,1578.88,1588.62,1567.20,1577.16,10.91,71.05,0.17,2.7300,22.8700,1.7400,10.89,1.3200,2338.23,20.69,2.46
801130,纺织服饰,2022-12-20 00:00:00.0,1574.82,1588.42,1563.60,1574.42,11.89,78.92,-0.24,2.9700,22.8300,1.7400,10.85,1.3100,2334.16,20.66,2.47
801130,纺织服饰,2022-12-19 00:00:00.0,1619.01,1622.54,1573.06,1578.23,14.24,93.85,-2.41,3.5600,22.8700,1.7400,10.89,1.3200,2339.67,20.71,2.46
801130,纺织服饰,2022-12-16 00:00:00.0,1613.55,1624.65,1612.17,1617.18,14.65,88.99,-0.47,3.6500,23.4900,1.7900,11.14,1.2500,2402.47,21.26,2.40
801130,纺织服饰,2022-12-15 00:00:00.0,1650.82,1665.66,1623.69,1624.77,18.93,116.98,-1.32,4.7100,23.6000,1.8000,11.22,1.6300,2413.73,21.36,2.39
801130,纺织服饰,2022-12-14 00:00:00.0,1633.73,1650.22,1633.12,1646.56,16.37,106.7,0.62,4.0700,23.9100,1.8200,11.38,1.4200,2446,21.65,2.36
801130,纺织服饰,2022-12-13 00:00:00.0,1608.59,1640.49,1608.59,1636.37,16.31,95.32,1.60,4.0600,23.7700,1.8100,11.27,1.2500,2430.87,21.51,2.37
801130,纺织服饰,2022-12-12 00:00:00.0,1625.36,1628.18,1610.03,1610.63,16.25,94.37,-1.01,4.0400,23.4000,1.7800,11.11,1.1200,2392.32,21.17,2.41
801130,纺织服饰,2022-12-09 00:00:00.0,1642.66,1642.66,1615.57,1627.09,14.8,103.19,-0.95,3.6800,23.6300,1.8000,11.25,1.1100,2416.77,21.39,2.38
