指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801710,建筑材料,2022-12-15 00:00:00.0,6354.50,6354.50,6231.26,6266.35,7.72,85.65,-1.39,2.1600,14.4600,1.6500,14.51,1.2000,4433.9,59.92,3.14
801710,建筑材料,2022-12-14 00:00:00.0,6390.29,6400.72,6344.96,6354.55,8.29,85.56,-0.73,2.3200,14.6600,1.6700,14.58,1.1400,4496.3,60.76,3.10
801710,建筑材料,2022-12-13 00:00:00.0,6338.15,6425.91,6325.30,6401.05,8.89,89.52,0.60,2.4900,14.7700,1.6800,14.70,1.1700,4529.21,61.21,3.07
801710,建筑材料,2022-12-12 00:00:00.0,6479.74,6479.74,6354.56,6362.72,11.69,130.03,-2.32,3.2700,14.6800,1.6700,14.59,1.5400,4502.09,60.84,3.09
801710,建筑材料,2022-12-09 00:00:00.0,6333.14,6522.29,6333.14,6513.95,14.03,162.91,3.17,3.9200,15.0300,1.7100,14.96,1.7600,4609.09,62.29,3.02
801710,建筑材料,2022-12-08 00:00:00.0,6300.80,6354.26,6268.15,6314.03,8.6,89.18,0.09,2.4100,14.5700,1.6600,14.60,1.1000,4467.64,60.37,3.12
801710,建筑材料,2022-12-07 00:00:00.0,6371.67,6371.67,6275.70,6308.37,9.17,99.99,-1.33,2.5700,14.5500,1.6600,14.56,1.1200,4463.63,60.32,3.12
801710,建筑材料,2022-12-06 00:00:00.0,6424.80,6456.54,6356.50,6393.35,9.88,115,-0.90,2.7600,14.7500,1.6800,14.69,1.2300,4523.76,61.13,3.08
801710,建筑材料,2022-12-05 00:00:00.0,6279.01,6460.21,6279.01,6451.11,13.56,159.38,3.40,3.7900,14.8800,1.6900,14.84,1.6100,4564.63,61.68,3.05
801710,建筑材料,2022-12-02 00:00:00.0,6251.00,6251.00,6195.33,6239.25,9.46,109.78,-0.45,2.6500,14.3900,1.6400,14.41,1.3700,4414.73,59.66,3.15
801710,建筑材料,2022-12-01 00:00:00.0,6304.29,6379.38,6263.05,6267.34,11.53,121.54,0.37,3.2300,14.4500,1.6500,14.51,1.2300,4432.53,59.9,3.14
801710,建筑材料,2022-11-30 00:00:00.0,6348.86,6377.98,6225.74,6244.46,12.9,135.99,-1.76,3.6100,14.4000,1.6400,14.45,1.5600,4416.35,59.68,3.15
801710,建筑材料,2022-11-29 00:00:00.0,6243.52,6395.94,6211.14,6356.03,15.39,181.28,4.16,4.3100,14.6600,1.6700,14.71,2.0000,4495.64,60.75,3.10
801710,建筑材料,2022-11-28 00:00:00.0,6045.69,6106.98,5998.82,6102.00,8.67,102.72,-0.85,2.4300,14.0700,1.6000,14.26,1.4600,4315.75,58.32,3.23
801710,建筑材料,2022-11-25 00:00:00.0,6043.39,6179.14,6043.31,6154.11,9.57,125.07,2.02,2.6800,14.1900,1.6200,14.28,1.8200,4352.6,58.82,3.20
801710,建筑材料,2022-11-24 00:00:00.0,6064.22,6083.55,6006.08,6032.28,8.61,98.34,0.24,2.4100,13.9100,1.5800,14.09,1.4200,4266.43,57.65,3.26
801710,建筑材料,2022-11-23 00:00:00.0,5995.23,6054.69,5983.21,6017.88,8.36,88.32,0.12,2.3400,13.8800,1.5800,14.02,1.1600,4256.24,57.52,3.27
801710,建筑材料,2022-11-22 00:00:00.0,6036.45,6091.21,5982.48,6010.66,8.85,98.31,-0.08,2.4800,13.8600,1.5800,14.01,1.2000,4251.14,57.45,3.27
801710,建筑材料,2022-11-21 00:00:00.0,5998.02,6015.74,5924.72,6015.74,7.4,80.99,-0.13,2.0700,13.8700,1.5800,14.00,1.0300,4254.73,57.5,3.27
801710,建筑材料,2022-11-18 00:00:00.0,6079.95,6083.43,6023.55,6023.55,7.62,86.21,-0.77,2.1300,13.8900,1.5800,14.04,0.9500,4260.25,57.57,3.27
801710,建筑材料,2022-11-17 00:00:00.0,6074.53,6097.73,6005.39,6070.42,7.71,88.41,-0.12,2.1600,14.0000,1.5900,14.11,1.0500,4293.39,58.02,3.24
801710,建筑材料,2022-11-16 00:00:00.0,6141.15,6141.15,6065.98,6077.57,8.38,98.74,-1.40,2.3500,14.0100,1.6000,14.06,1.1300,4298.45,58.09,3.24
801710,建筑材料,2022-11-15 00:00:00.0,6033.17,6163.60,5971.78,6163.60,11.61,154.4,2.14,3.2500,14.2100,1.6200,14.16,1.5800,4359.29,58.91,3.19
801710,建筑材料,2022-11-14 00:00:00.0,6077.36,6167.98,6009.74,6034.69,15.18,215.08,1.97,4.2500,13.9100,1.5800,13.89,2.1600,4268.12,57.68,3.26
801710,建筑材料,2022-11-11 00:00:00.0,5788.34,5960.51,5788.34,5918.07,13.94,164.82,4.66,3.9000,13.6500,1.5500,13.73,1.4600,4185.64,56.56,3.33
801710,建筑材料,2022-11-10 00:00:00.0,5675.36,5681.48,5627.38,5654.52,8.2,82.94,-0.91,2.3000,13.0400,1.4800,13.18,1.0800,3999.24,54.04,3.48
801710,建筑材料,2022-11-09 00:00:00.0,5681.46,5777.15,5681.46,5706.47,9.23,97.82,0.53,2.5800,13.1600,1.5000,13.28,1.3700,4035.98,54.54,3.45
801710,建筑材料,2022-11-08 00:00:00.0,5655.05,5691.03,5621.89,5676.15,8.85,85.98,0.16,2.4800,13.0900,1.4900,13.16,1.1200,4014.54,54.25,3.47
801710,建筑材料,2022-11-07 00:00:00.0,5623.82,5698.96,5615.77,5667.08,8.89,99.2,0.73,2.4900,13.0700,1.4900,13.13,1.0800,4008.12,54.16,3.47
801710,建筑材料,2022-11-04 00:00:00.0,5477.19,5644.55,5477.07,5626.26,10.22,116.58,2.97,2.8600,12.9700,1.4800,13.06,1.1800,3979.25,53.77,3.50
801710,建筑材料,2022-11-03 00:00:00.0,5433.66,5484.98,5431.47,5463.81,7.2,77.83,-0.25,2.0100,12.6000,1.4300,12.68,0.9700,3864.35,52.22,3.60
801710,建筑材料,2022-11-02 00:00:00.0,5391.94,5499.38,5388.37,5477.60,8.91,99.22,1.31,2.5100,12.6400,1.4400,12.68,1.0300,3859.27,52.15,3.61
801710,建筑材料,2022-11-01 00:00:00.0,5196.68,5406.58,5196.63,5406.58,9.2,102.71,4.34,2.5900,12.4800,1.4200,12.47,1.1500,3809.23,51.48,3.65
801710,建筑材料,2022-10-31 00:00:00.0,5249.95,5260.74,5170.30,5181.75,8.01,85.53,-2.15,2.2500,10.0700,1.3600,12.10,1.0700,3650.83,49.34,3.81
801710,建筑材料,2022-10-28 00:00:00.0,5477.23,5477.23,5284.14,5295.65,10.48,111.67,-4.34,2.9500,10.2900,1.4000,12.21,1.3400,3731.08,50.42,3.73
801710,建筑材料,2022-10-27 00:00:00.0,5528.21,5574.90,5515.93,5535.80,8.93,96.44,-0.10,2.5100,10.7500,1.4700,12.73,1.1400,3900.28,52.71,3.57
801710,建筑材料,2022-10-26 00:00:00.0,5455.66,5594.03,5455.58,5541.54,11.04,124.28,1.00,3.1100,10.7700,1.4700,12.79,1.4900,3903.92,52.76,3.57
801710,建筑材料,2022-10-25 00:00:00.0,5408.67,5538.12,5408.56,5486.87,10.13,115.54,1.59,2.8500,10.6600,1.4600,12.80,1.5700,3865.4,52.24,3.60
801710,建筑材料,2022-10-24 00:00:00.0,5575.38,5588.04,5358.10,5401.11,8.86,101.11,-3.39,2.4900,10.4900,1.4400,12.65,1.2500,3804.98,51.42,3.66
801710,建筑材料,2022-10-21 00:00:00.0,5621.59,5669.22,5570.05,5590.52,6.07,67.43,-0.32,1.7100,10.8600,1.4900,12.97,1.0400,3938.41,53.22,3.54
801710,建筑材料,2022-10-20 00:00:00.0,5658.69,5695.76,5606.92,5608.30,6.8,72.15,-1.45,1.9100,10.9000,1.5000,13.02,1.0000,3950.95,53.39,3.53
801710,建筑材料,2022-10-19 00:00:00.0,5768.24,5782.81,5690.81,5690.81,6.63,72.56,-1.62,1.8700,11.0600,1.5200,13.19,1.0400,4009.07,54.18,3.48
801710,建筑材料,2022-10-18 00:00:00.0,5830.52,5849.57,5771.69,5784.71,8.27,87.53,-0.40,2.3300,11.2400,1.5500,13.42,1.2000,4075.34,55.07,3.42
801710,建筑材料,2022-10-17 00:00:00.0,5788.34,5807.70,5753.41,5807.70,7.7,82.98,-0.16,2.1700,11.2900,1.5500,13.43,1.1300,4091.89,55.3,3.41
801710,建筑材料,2022-10-14 00:00:00.0,5704.71,5841.27,5704.59,5817.15,9.87,108,2.69,2.7800,11.3000,1.5600,13.33,1.3700,4098.46,55.38,3.41
801710,建筑材料,2022-10-13 00:00:00.0,5671.83,5726.99,5648.90,5664.55,7.45,76.59,-0.64,2.1000,11.0100,1.5100,12.91,1.1400,3990.94,53.93,3.50
801710,建筑材料,2022-10-12 00:00:00.0,5606.66,5701.25,5484.55,5701.24,8.07,82.74,1.42,2.2700,11.0800,1.5200,12.96,1.2700,4016.79,54.28,3.47
801710,建筑材料,2022-10-11 00:00:00.0,5634.29,5636.55,5535.10,5621.57,7.33,70.68,-0.23,2.0600,10.9200,1.5000,12.71,1.3600,3960.66,53.52,3.52
801710,建筑材料,2022-10-10 00:00:00.0,5753.57,5783.42,5617.45,5634.37,6.87,73.86,-1.85,1.9300,10.9500,1.5100,12.80,1.2800,3969.68,53.64,3.52
801710,建筑材料,2022-09-30 00:00:00.0,5755.48,5785.03,5716.29,5740.64,7.71,89.88,-0.09,2.1700,11.1600,1.5300,12.95,1.7300,4044.55,54.66,3.45
801710,建筑材料,2022-09-29 00:00:00.0,5839.73,5863.05,5711.27,5745.63,9.81,97.1,-0.76,2.7600,11.1700,1.5400,13.03,1.6800,4048.07,54.7,3.45
801710,建筑材料,2022-09-28 00:00:00.0,5928.90,5928.90,5789.44,5789.44,7.58,83.01,-2.67,2.1300,11.2500,1.5500,13.13,1.3800,4078.93,55.12,3.42
801710,建筑材料,2022-09-27 00:00:00.0,5844.84,5948.03,5831.34,5948.03,8.11,91.62,2.03,2.2800,11.5600,1.5900,13.45,1.4800,4190.67,56.63,3.33
801710,建筑材料,2022-09-26 00:00:00.0,5832.98,5950.22,5817.69,5829.74,8.64,95.15,-0.70,2.4300,11.3300,1.5600,13.18,1.5400,4107.33,55.5,3.40
801710,建筑材料,2022-09-23 00:00:00.0,5948.80,5992.66,5841.87,5871.05,7.94,85.18,-1.15,2.2300,11.4100,1.5700,13.10,1.3800,4138.7,55.93,3.37
801710,建筑材料,2022-09-22 00:00:00.0,5988.23,6027.50,5939.60,5939.60,7.72,86.09,-1.47,2.1700,11.5400,1.5900,13.35,1.4500,4187.02,56.58,3.33
801710,建筑材料,2022-09-21 00:00:00.0,6064.56,6064.56,5965.22,6028.28,8.55,88.79,-1.02,2.4000,11.7100,1.6100,13.53,1.5000,4249.53,57.43,3.28
801710,建筑材料,2022-09-20 00:00:00.0,6141.93,6152.45,6055.60,6090.22,9.28,104.9,-0.21,2.6100,11.8300,1.6300,13.61,1.7300,4293.19,58.02,3.25
801710,建筑材料,2022-09-19 00:00:00.0,6194.03,6194.03,6066.03,6103.19,8.77,96.7,-1.83,2.4700,11.8600,1.6300,13.54,1.5800,4302.34,58.14,3.25
801710,建筑材料,2022-09-16 00:00:00.0,6439.47,6439.57,6216.76,6217.00,10.96,124.76,-3.90,3.0800,12.0800,1.6600,13.81,1.6700,4382.57,59.22,3.19
801710,建筑材料,2022-09-15 00:00:00.0,6475.32,6545.20,6383.74,6469.09,14.19,171.33,0.43,3.9900,12.5700,1.7300,14.38,2.0000,4560.27,61.63,3.06
801710,建筑材料,2022-09-14 00:00:00.0,6387.40,6516.65,6387.40,6441.13,10.34,127.08,-0.35,2.9100,12.5100,1.7200,14.42,1.8900,4540.57,61.36,3.07
801710,建筑材料,2022-09-13 00:00:00.0,6470.42,6529.26,6436.68,6463.61,12.08,146.62,0.05,3.4000,12.5600,1.7300,14.51,2.0300,4556.42,61.57,3.06
801710,建筑材料,2022-09-09 00:00:00.0,6233.40,6460.65,6233.34,6460.24,12.85,168.63,3.60,3.6100,12.5500,1.7300,14.39,2.3200,4553.7,61.54,3.06
801710,建筑材料,2022-09-08 00:00:00.0,6284.29,6307.76,6230.48,6235.99,9.62,109.53,-0.65,2.7100,12.1100,1.6700,13.94,1.4900,4393.22,59.37,3.17
801710,建筑材料,2022-09-07 00:00:00.0,6325.34,6325.39,6267.13,6276.56,10.41,123.63,-1.05,2.9300,12.1900,1.6800,14.01,1.5200,4421.8,59.75,3.15
801710,建筑材料,2022-09-06 00:00:00.0,6281.12,6344.05,6261.15,6343.17,10.39,118.96,0.99,2.9200,12.3200,1.7000,14.16,1.4600,4468.73,60.39,3.12
801710,建筑材料,2022-09-05 00:00:00.0,6278.59,6288.25,6222.81,6280.93,9.34,105.01,-0.28,2.6300,12.2000,1.6800,14.08,1.4700,4424.84,59.8,3.15
801710,建筑材料,2022-09-02 00:00:00.0,6347.54,6347.54,6262.45,6298.77,7.84,89.61,-0.60,2.2100,12.2300,1.6800,14.12,1.3000,4437.4,59.96,3.14
801710,建筑材料,2022-09-01 00:00:00.0,6311.56,6417.21,6278.67,6336.70,9.47,115.23,0.11,2.6600,12.3100,1.6900,14.18,1.5600,4464.59,60.33,3.13
801710,建筑材料,2022-08-31 00:00:00.0,6296.34,6377.82,6262.30,6329.82,10.14,122.54,0.21,2.8500,11.2400,1.6900,14.06,1.3100,4459.74,60.27,3.13
801710,建筑材料,2022-08-30 00:00:00.0,6359.03,6390.11,6276.52,6316.28,7.49,88.12,-0.75,2.1100,11.2200,1.6800,14.09,1.1200,4450.21,60.14,3.14
801710,建筑材料,2022-08-29 00:00:00.0,6313.14,6363.89,6285.33,6363.89,7.5,93.82,-0.43,2.1100,11.3000,1.6900,14.14,1.1900,4483.75,60.59,3.11
801710,建筑材料,2022-08-26 00:00:00.0,6418.52,6455.13,6381.24,6391.50,8.55,106.18,-0.31,2.4100,11.3500,1.7000,14.13,1.2200,4500.45,60.82,3.10
801710,建筑材料,2022-08-25 00:00:00.0,6363.64,6417.38,6331.48,6411.67,9.28,114.02,1.09,2.6300,11.4300,1.6900,14.19,1.2400,4489.72,60.67,3.11
801710,建筑材料,2022-08-24 00:00:00.0,6497.67,6497.79,6338.58,6342.24,10.97,130.67,-2.37,3.1100,11.3000,1.6700,14.05,1.2400,4435.26,59.94,3.15
801710,建筑材料,2022-08-23 00:00:00.0,6609.13,6609.13,6487.35,6496.35,9.53,139.12,-2.53,2.7000,11.5800,1.7100,14.42,1.4900,4543.03,61.39,3.07
801710,建筑材料,2022-08-22 00:00:00.0,6638.35,6672.77,6589.63,6664.94,9.07,122.23,0.07,2.5700,11.8800,1.7500,14.73,1.2900,4660.93,62.99,3.00
801710,建筑材料,2022-08-19 00:00:00.0,6679.57,6715.63,6660.33,6660.33,9.73,122.23,-0.24,2.7600,11.8700,1.7500,14.57,1.1900,4650.78,62.85,3.00
801710,建筑材料,2022-08-18 00:00:00.0,6749.86,6749.91,6667.56,6676.43,10.79,126.59,-1.36,3.0600,11.9000,1.7600,14.62,1.3000,4662.02,63,3.00
801710,建筑材料,2022-08-17 00:00:00.0,6807.05,6808.63,6723.09,6768.67,12.72,143.51,-0.60,3.6100,12.0600,1.7800,14.72,1.4300,4726.43,63.87,2.96
801710,建筑材料,2022-08-16 00:00:00.0,6763.32,6838.54,6763.31,6809.39,12.94,151.11,1.07,3.6800,12.1400,1.7900,14.82,1.5900,4754.86,64.25,2.94
801710,建筑材料,2022-08-15 00:00:00.0,6722.04,6771.48,6703.36,6737.08,10.28,123.5,-0.03,2.9200,12.0100,1.7700,14.53,1.3600,4703.44,63.56,2.97
801710,建筑材料,2022-08-12 00:00:00.0,6687.37,6768.82,6672.18,6739.39,11.88,130.41,0.79,3.3800,12.0100,1.7700,14.49,1.4200,4705.05,63.58,2.97
801710,建筑材料,2022-08-11 00:00:00.0,6622.45,6688.24,6604.95,6686.63,11.55,136.1,1.47,3.2800,11.9200,1.7600,14.45,1.3800,4668.21,63.08,2.99
801710,建筑材料,2022-08-10 00:00:00.0,6610.88,6637.26,6544.70,6589.57,11.03,137.11,-0.47,3.1300,11.7500,1.7300,14.22,1.5500,4600.45,62.17,3.04
801710,建筑材料,2022-08-09 00:00:00.0,6636.73,6652.81,6611.56,6620.74,10.6,119.76,-0.45,3.0100,11.8000,1.7400,14.20,1.3700,4622.21,62.46,3.03
801710,建筑材料,2022-08-08 00:00:00.0,6540.25,6651.29,6540.24,6650.61,10.45,120.72,1.65,2.9700,11.8600,1.7500,14.21,1.4000,4643.06,62.74,3.01
801710,建筑材料,2022-08-05 00:00:00.0,6478.31,6548.40,6410.92,6542.77,9.89,111.92,1.40,2.8100,11.6600,1.7200,14.00,1.2500,4567.77,61.73,3.06
801710,建筑材料,2022-08-04 00:00:00.0,6458.64,6479.23,6376.63,6452.43,11.29,117.77,0.76,3.2200,11.5000,1.6900,13.89,1.4200,4496.27,60.76,3.11
801710,建筑材料,2022-08-03 00:00:00.0,6494.71,6576.46,6396.96,6403.57,14.74,155.7,-1.47,4.2000,11.4100,1.6800,13.74,1.5200,4462.22,60.3,3.14
801710,建筑材料,2022-08-02 00:00:00.0,6687.08,6687.08,6446.28,6499.22,17.45,176.25,-3.57,4.9800,11.5800,1.7100,14.04,1.6000,4528.88,61.2,3.09
801710,建筑材料,2022-08-01 00:00:00.0,6812.30,6812.30,6708.76,6739.79,12.57,135.38,-0.77,3.5900,12.0100,1.7700,14.66,1.4600,4695.41,63.45,2.98
801710,建筑材料,2022-07-29 00:00:00.0,6846.56,6864.98,6772.06,6792.00,13.61,145.39,-0.85,3.8000,12.4500,1.8200,14.64,1.5400,4783.33,63.78,2.92
801710,建筑材料,2022-07-28 00:00:00.0,6822.64,6853.76,6763.94,6850.48,10.97,118.07,0.87,3.0600,12.5600,1.8400,14.73,1.2600,4824.52,64.33,2.89
801710,建筑材料,2022-07-27 00:00:00.0,6832.17,6832.23,6769.81,6791.33,9.2,101.57,-0.86,2.5700,12.4500,1.8200,14.63,1.2500,4782.85,63.77,2.92
801710,建筑材料,2022-07-26 00:00:00.0,6746.44,6850.66,6705.69,6850.52,10.67,118.3,1.51,2.9800,12.5600,1.8400,14.71,1.5100,4824.54,64.33,2.89
801710,建筑材料,2022-07-25 00:00:00.0,6779.17,6850.41,6744.64,6748.40,11.63,140.62,-0.22,3.2400,12.3700,1.8100,14.51,1.7400,4752.62,63.37,2.94
801710,建筑材料,2022-07-22 00:00:00.0,6874.29,6883.31,6691.56,6763.43,12.06,156.65,-1.62,3.3600,12.4000,1.8100,14.53,1.7700,4763.2,63.51,2.93
801710,建筑材料,2022-07-21 00:00:00.0,6948.28,6948.28,6871.93,6874.84,11.1,132.87,-1.38,3.1000,12.6000,1.8400,14.66,1.3900,4841.66,64.56,2.88
801710,建筑材料,2022-07-20 00:00:00.0,6958.01,6975.06,6940.35,6971.05,11.79,152.59,0.49,3.2900,12.7800,1.8700,14.87,1.7000,4908.67,65.45,2.84
801710,建筑材料,2022-07-19 00:00:00.0,6963.01,6970.89,6895.45,6937.35,13,160.97,-0.27,3.6300,12.7100,1.8600,14.82,1.7100,4884.87,65.13,2.86
801710,建筑材料,2022-07-18 00:00:00.0,6844.53,6995.51,6844.53,6956.26,13.06,142.35,1.71,3.6300,12.7700,1.8700,14.78,1.4800,4925.21,65.67,2.83
801710,建筑材料,2022-07-15 00:00:00.0,7007.57,7007.57,6839.17,6839.17,14.77,160.11,-2.85,4.1100,12.5600,1.8400,14.52,1.5500,4842.3,64.56,2.89
801710,建筑材料,2022-07-14 00:00:00.0,7128.03,7128.03,7015.34,7039.69,13.71,157.63,-1.86,3.8200,12.9400,1.9000,15.04,1.6300,4975.64,66.34,2.80
801710,建筑材料,2022-07-13 00:00:00.0,7101.04,7216.63,7101.04,7173.36,13.89,147.5,1.20,3.8700,13.1800,1.9300,15.40,1.6600,5070.12,67.6,2.76
801710,建筑材料,2022-07-12 00:00:00.0,7068.10,7116.03,7038.03,7087.96,12.47,141.8,0.59,3.4700,13.0200,1.9100,15.20,1.5400,5010.07,66.8,2.79
801710,建筑材料,2022-07-11 00:00:00.0,7147.71,7147.71,7002.33,7046.17,12.47,137.97,-1.91,3.4800,12.9500,1.9000,15.19,1.4500,4980.53,66.41,2.80
801710,建筑材料,2022-07-08 00:00:00.0,7249.63,7264.73,7180.11,7183.25,10.3,114.91,-0.54,2.8700,13.2000,1.9400,15.41,1.1900,5077.09,67.69,2.76
801710,建筑材料,2022-07-07 00:00:00.0,7235.62,7261.13,7159.33,7222.28,8.65,104.33,-0.41,2.4100,13.2700,1.9500,15.44,1.0500,5104.51,68.06,2.71
801710,建筑材料,2022-07-06 00:00:00.0,7346.56,7359.95,7208.33,7252.21,9.7,139.39,-1.46,2.7000,13.3300,1.9600,15.50,1.3600,5125.67,68.34,2.72
801710,建筑材料,2022-07-05 00:00:00.0,7581.57,7581.57,7289.56,7359.81,11.86,175.26,-2.96,3.3200,13.5300,1.9800,15.75,1.5700,5201.72,69.36,2.60
801710,建筑材料,2022-07-04 00:00:00.0,7543.65,7599.66,7503.44,7584.23,10,143.52,0.55,2.7100,14.0400,2.0600,16.06,1.3500,5401.36,71.07,2.50
801710,建筑材料,2022-07-01 00:00:00.0,7551.00,7634.00,7532.23,7542.47,11.11,150.85,-0.12,3.0100,13.9700,2.0500,15.99,1.5200,5371.34,70.68,2.52
801710,建筑材料,2022-06-30 00:00:00.0,7377.64,7585.34,7377.64,7551.90,13.17,180.38,2.58,3.5700,13.9800,2.0500,16.07,1.6500,5377.32,70.75,2.53
801710,建筑材料,2022-06-29 00:00:00.0,7377.01,7478.80,7361.19,7362.23,14.68,203.67,-0.34,3.9800,13.6300,2.0000,15.70,1.6400,5242.27,68.98,2.61
801710,建筑材料,2022-06-28 00:00:00.0,7364.45,7393.97,7305.92,7387.19,13.72,173.8,0.24,3.7200,13.6800,2.0000,15.92,1.5000,5260.04,69.21,2.60
801710,建筑材料,2022-06-27 00:00:00.0,7282.63,7392.90,7275.55,7369.83,16.12,206.04,1.97,4.3700,13.6400,2.0000,15.85,1.7700,5247.68,69.05,2.61
801710,建筑材料,2022-06-24 00:00:00.0,7146.37,7235.39,7146.37,7227.55,13.04,159.78,1.37,3.5300,13.3800,1.9600,15.35,1.4600,5146.37,67.72,2.66
801710,建筑材料,2022-06-23 00:00:00.0,7019.71,7129.85,6997.46,7129.85,9.84,116.97,1.50,2.6700,13.2000,1.9300,14.92,1.1500,5076.8,66.8,2.65
801710,建筑材料,2022-06-22 00:00:00.0,7170.37,7170.37,7017.24,7024.53,10.97,136.06,-2.31,2.9700,13.0100,1.9100,14.64,1.4500,5001.81,65.81,2.69
801710,建筑材料,2022-06-21 00:00:00.0,7181.58,7221.53,7134.31,7190.97,12.81,165.66,-0.70,3.4700,13.3100,1.9500,15.00,1.6200,5120.32,67.37,2.63
801710,建筑材料,2022-06-20 00:00:00.0,7111.93,7293.63,7111.93,7241.49,13.78,202.61,3.12,3.7300,13.4100,1.9600,14.98,1.8400,5156.29,67.85,1.65
801710,建筑材料,2022-06-17 00:00:00.0,6922.27,7022.09,6915.78,7022.09,11.82,144.75,0.70,3.2000,13.0000,1.9100,14.46,1.4000,5000.07,65.79,2.84
801710,建筑材料,2022-06-16 00:00:00.0,7029.08,7093.32,6948.71,6973.17,12.36,141.57,-0.71,3.3500,12.9100,1.8900,14.36,1.3800,4965.23,65.33,2.82
801710,建筑材料,2022-06-15 00:00:00.0,6902.27,7119.38,6902.27,7023.23,17.57,204.2,1.84,4.7600,13.0000,1.9100,14.28,1.6400,4999.61,65.78,2.80
801710,建筑材料,2022-06-14 00:00:00.0,6842.79,6896.53,6733.20,6896.53,12.21,136.99,-0.13,3.3100,12.7700,1.8700,14.30,1.3100,4909.42,64.6,2.85
801710,建筑材料,2022-06-13 00:00:00.0,6937.05,6944.76,6844.37,6905.61,12.78,140.83,-0.91,3.4600,12.7800,1.8700,14.33,1.3600,4915.88,64.68,2.73
801710,建筑材料,2022-06-10 00:00:00.0,6838.98,6973.34,6835.40,6968.85,11.67,123.34,1.34,3.1600,12.9100,1.8900,14.34,1.2500,4958.08,65.24,2.83
801710,建筑材料,2022-06-09 00:00:00.0,6943.90,6949.97,6870.63,6876.37,12.72,126.63,-1.35,3.4500,12.7400,1.8700,14.13,1.3700,4892.28,64.37,2.81
801710,建筑材料,2022-06-08 00:00:00.0,6984.69,7029.34,6880.69,6970.59,15.23,147.74,-0.29,4.1400,12.8900,1.8900,14.37,1.4400,4948.62,65.11,2.67
801710,建筑材料,2022-06-07 00:00:00.0,6993.13,7015.30,6924.66,6991.04,13.45,148.35,-0.06,3.6600,12.9400,1.9000,14.48,1.5300,4967.31,65.36,2.57
