指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801030,基础化工,2022-11-25 00:00:00.0,4233.41,4233.45,4192.46,4192.46,29.21,394.06,-1.12,2.1900,14.5000,2.3100,17.89,5.7300,16140.55,47.19,1.64
801030,基础化工,2022-11-24 00:00:00.0,4186.90,4239.92,4181.66,4239.92,34.53,444.65,1.47,2.5900,14.6600,2.3300,18.26,6.4400,16323.25,47.73,1.63
801030,基础化工,2022-11-23 00:00:00.0,4173.16,4191.17,4127.81,4178.35,30.95,381.36,0.08,2.3300,14.4400,2.3000,17.98,4.9900,16072.84,47,1.65
801030,基础化工,2022-11-22 00:00:00.0,4209.43,4225.59,4159.10,4175.01,33.2,402.32,-0.86,2.5000,14.4200,2.3000,17.99,4.9200,16053.35,46.94,1.65
801030,基础化工,2022-11-21 00:00:00.0,4164.88,4211.11,4136.11,4211.11,29.58,378.19,0.64,2.2200,14.5400,2.3200,18.24,4.8200,16190.82,47.34,1.64
801030,基础化工,2022-11-18 00:00:00.0,4224.47,4234.89,4182.70,4184.32,32.35,408.26,-0.92,2.4300,14.4500,2.3000,18.06,4.5100,16078.01,47.01,1.67
801030,基础化工,2022-11-17 00:00:00.0,4227.09,4227.14,4181.06,4223.05,30.78,381.44,-0.45,2.3200,14.5800,2.3200,18.22,4.5400,16226.81,47.45,1.64
801030,基础化工,2022-11-16 00:00:00.0,4271.91,4284.13,4237.06,4242.14,30.57,384.29,-0.78,2.3000,14.6500,2.3300,18.29,4.4000,16299.97,47.66,1.63
801030,基础化工,2022-11-15 00:00:00.0,4189.14,4275.55,4176.01,4275.55,33.57,438.04,2.08,2.5300,14.7600,2.3500,18.42,4.4900,16420.17,48.01,1.62
801030,基础化工,2022-11-14 00:00:00.0,4223.48,4268.39,4176.45,4188.60,35.86,466.19,-0.66,2.7000,14.4600,2.3000,18.01,4.6900,16076.07,47.01,1.65
801030,基础化工,2022-11-11 00:00:00.0,4243.71,4257.14,4194.68,4216.41,38.99,507.98,1.44,2.9400,14.5600,2.3200,18.19,4.4900,16177.35,47.3,1.64
801030,基础化工,2022-11-10 00:00:00.0,4199.74,4199.79,4143.37,4156.46,30.38,411.83,-1.46,2.2900,14.3500,2.2800,18.12,5.3500,15940.78,46.61,1.67
801030,基础化工,2022-11-09 00:00:00.0,4222.72,4247.08,4215.32,4218.19,27.78,384.69,0.07,2.0900,14.5600,2.3200,18.39,5.3700,16173.02,47.29,1.64
801030,基础化工,2022-11-08 00:00:00.0,4226.05,4231.81,4189.97,4215.38,30.51,398.06,-0.27,2.3000,14.5500,2.3200,18.35,5.2000,16160.16,47.25,1.64
801030,基础化工,2022-11-07 00:00:00.0,4192.92,4248.03,4192.88,4226.65,39.21,535.38,1.03,2.9600,14.5900,2.3200,18.40,5.8200,16203.14,47.38,1.64
801030,基础化工,2022-11-04 00:00:00.0,4076.47,4187.90,4076.37,4183.68,42.34,553.43,2.68,3.1900,14.4400,2.3000,18.21,5.5900,16022.63,46.85,1.66
801030,基础化工,2022-11-03 00:00:00.0,4013.39,4079.46,4013.39,4074.32,30.15,387.53,0.98,2.2700,14.0600,2.2400,17.83,4.8400,15603.9,45.63,1.70
801030,基础化工,2022-11-02 00:00:00.0,3990.67,4056.22,3988.72,4034.61,33.7,397.51,1.00,2.5400,13.9200,2.2200,17.59,4.1400,15450.41,45.18,1.72
801030,基础化工,2022-11-01 00:00:00.0,3885.52,3994.82,3885.50,3994.82,31.85,404.04,2.99,2.4000,13.7800,2.1900,17.41,4.5100,15297.28,44.73,1.74
801030,基础化工,2022-10-31 00:00:00.0,3874.06,3929.91,3863.07,3878.70,30.17,362.33,-0.93,2.2800,12.5200,2.1300,16.95,4.5400,14826.56,43.35,1.80
801030,基础化工,2022-10-28 00:00:00.0,4051.25,4051.39,3905.11,3915.21,37.71,429.87,-4.18,2.8500,12.6500,2.1700,16.96,5.1700,14963.53,43.75,1.79
801030,基础化工,2022-10-27 00:00:00.0,4109.61,4146.44,4085.78,4085.82,29.32,379.74,-0.48,2.2100,13.2000,2.2800,17.71,4.5000,15615.58,45.66,1.72
801030,基础化工,2022-10-26 00:00:00.0,4058.30,4143.73,4058.19,4105.63,33.23,427.64,1.29,2.5100,13.2700,2.3100,17.90,5.1300,15691.28,45.88,1.71
801030,基础化工,2022-10-25 00:00:00.0,4049.91,4081.94,3984.94,4053.53,32.82,417.21,-0.98,2.4800,13.1000,2.2800,17.60,5.6800,15491.07,45.3,1.74
801030,基础化工,2022-10-24 00:00:00.0,4145.19,4198.16,4068.05,4093.57,32.86,415.32,-1.10,2.4800,13.2300,2.3100,17.76,5.1200,15641.02,45.73,1.72
801030,基础化工,2022-10-21 00:00:00.0,4161.43,4169.45,4120.92,4138.97,26.94,342.5,-0.45,2.0300,13.3900,2.3400,17.89,5.2800,15814.48,46.24,1.70
801030,基础化工,2022-10-20 00:00:00.0,4165.93,4213.94,4110.96,4157.81,28.65,365.41,-0.62,2.1600,13.4500,2.3500,17.96,5.0500,15886.45,46.45,1.70
801030,基础化工,2022-10-19 00:00:00.0,4242.76,4270.41,4183.57,4183.67,29.84,400.9,-1.55,2.2500,13.5300,2.3600,18.03,5.7600,15984.77,46.74,1.69
801030,基础化工,2022-10-18 00:00:00.0,4259.46,4283.49,4236.64,4249.64,33.34,430.44,0.04,2.5200,13.7400,2.4000,18.18,5.9200,16235.93,47.47,1.66
801030,基础化工,2022-10-17 00:00:00.0,4195.69,4251.44,4184.77,4247.84,33.86,411.15,0.65,2.5600,13.7300,2.4000,18.14,5.6200,16219.81,47.43,1.66
801030,基础化工,2022-10-14 00:00:00.0,4159.90,4229.64,4145.61,4220.23,36.39,460.27,2.13,2.7500,13.6400,2.3900,17.99,5.8400,16114.31,47.12,1.68
801030,基础化工,2022-10-13 00:00:00.0,4110.87,4165.80,4105.24,4132.16,32.83,392.09,-0.23,2.4800,13.3500,2.3400,17.53,5.8600,15768.19,46.24,1.71
801030,基础化工,2022-10-12 00:00:00.0,4061.17,4141.81,3974.29,4141.81,33.55,430.84,1.90,2.5500,13.3800,2.3500,17.45,6.5900,15804.72,46.35,1.68
801030,基础化工,2022-10-11 00:00:00.0,3992.88,4064.40,3973.38,4064.40,25.94,331.16,1.93,1.9700,13.1400,2.3000,17.04,6.3800,15465.68,45.35,1.71
801030,基础化工,2022-10-10 00:00:00.0,4078.27,4084.80,3977.31,3987.44,26.71,322.61,-2.10,2.0300,12.8900,2.2600,16.76,5.5800,15168.42,44.48,1.75
801030,基础化工,2022-09-30 00:00:00.0,4098.61,4129.45,4069.72,4073.14,25.8,314.45,-0.55,1.9600,13.1600,2.3100,17.08,6.0600,15488.93,45.42,1.71
801030,基础化工,2022-09-29 00:00:00.0,4107.23,4130.55,4073.16,4095.71,26.91,337.38,0.83,2.0500,13.2600,2.3200,17.38,5.8400,15540.65,45.57,1.68
801030,基础化工,2022-09-28 00:00:00.0,4197.00,4197.03,4061.83,4061.83,29.33,366.82,-3.33,2.2400,13.1400,2.3000,17.30,6.1000,15398.03,45.16,1.68
801030,基础化工,2022-09-27 00:00:00.0,4161.50,4201.96,4121.70,4201.96,27.18,359.35,1.18,2.0700,13.6000,2.3800,17.90,5.8200,15931.03,46.72,1.62
801030,基础化工,2022-09-26 00:00:00.0,4206.70,4236.10,4147.43,4152.78,29.99,384.62,-2.05,2.2900,13.4400,2.3500,17.61,6.2100,15710.67,46.07,1.64
801030,基础化工,2022-09-23 00:00:00.0,4314.27,4335.16,4207.99,4239.89,32.38,435.1,-1.70,2.4700,13.7200,2.4000,17.91,7.0400,16038.85,47.03,1.62
801030,基础化工,2022-09-22 00:00:00.0,4281.57,4352.51,4281.57,4313.01,29.06,389.98,0.06,2.2200,13.9500,2.4400,18.31,6.5700,16311.8,47.84,1.60
801030,基础化工,2022-09-21 00:00:00.0,4299.26,4324.08,4263.30,4310.34,28.92,372.24,-0.08,2.2100,13.9400,2.4400,18.29,6.2900,16304.1,47.81,1.60
801030,基础化工,2022-09-20 00:00:00.0,4288.93,4348.41,4288.49,4313.70,28.71,384.1,1.24,2.1900,13.9600,2.4400,18.35,6.3400,16325.74,47.88,1.60
801030,基础化工,2022-09-19 00:00:00.0,4270.01,4312.38,4240.95,4260.76,28.71,364.07,-0.33,2.1800,13.7600,2.4100,18.09,5.9300,16168.01,47.41,1.61
801030,基础化工,2022-09-16 00:00:00.0,4355.17,4363.89,4272.11,4274.73,33.37,416.62,-2.16,2.5300,13.8000,2.4100,18.26,5.5800,16226.84,47.59,1.62
801030,基础化工,2022-09-15 00:00:00.0,4518.33,4518.33,4323.72,4369.06,43.46,541.28,-2.96,3.3000,14.1100,2.4700,18.63,6.3200,16571.39,48.6,1.58
801030,基础化工,2022-09-14 00:00:00.0,4513.36,4533.21,4475.62,4502.33,35.14,438.93,-1.79,2.6700,14.5400,2.5400,19.30,6.5200,17082.77,50.1,1.54
801030,基础化工,2022-09-13 00:00:00.0,4621.74,4626.69,4575.33,4584.24,36.85,479.25,-0.60,2.8000,14.8100,2.5900,19.52,6.6400,17387.75,50.99,1.51
801030,基础化工,2022-09-09 00:00:00.0,4589.82,4615.73,4565.50,4611.92,37.01,481.83,0.63,2.8100,14.9000,2.6100,19.56,6.6300,17491,51.29,1.50
801030,基础化工,2022-09-08 00:00:00.0,4638.24,4638.24,4578.31,4583.23,40.48,514.88,-1.09,3.0800,14.8100,2.5900,19.48,6.9800,17339.65,51,1.51
801030,基础化工,2022-09-07 00:00:00.0,4619.59,4655.16,4603.32,4633.89,48.33,596.24,-0.09,3.6700,14.9700,2.6200,19.75,7.3500,17526.1,51.55,1.50
801030,基础化工,2022-09-06 00:00:00.0,4519.82,4637.85,4506.94,4637.85,52.14,662.17,3.13,3.9600,14.9900,2.6200,19.66,8.1500,17543.19,51.6,1.49
801030,基础化工,2022-09-05 00:00:00.0,4460.24,4511.69,4454.84,4497.19,34.9,464.39,0.77,2.6500,14.5300,2.5400,19.16,6.5100,17008.88,50.03,1.54
801030,基础化工,2022-09-02 00:00:00.0,4461.43,4482.95,4422.13,4462.64,33.9,442.79,0.33,2.5700,14.4100,2.5200,19.01,6.4200,16889.56,49.68,1.56
801030,基础化工,2022-09-01 00:00:00.0,4475.21,4506.74,4438.41,4447.82,36.83,453.8,-0.67,2.8000,14.3600,2.5100,18.81,6.1400,16828.41,49.5,1.56
801030,基础化工,2022-08-31 00:00:00.0,4577.36,4586.38,4468.44,4477.69,47.2,593.73,-2.66,3.5900,15.0800,2.5200,18.85,6.3400,16899.16,49.85,1.55
801030,基础化工,2022-08-30 00:00:00.0,4663.02,4663.06,4570.41,4600.19,45.36,553.95,-1.39,3.4500,15.4900,2.6000,19.55,7.0700,17361.48,51.21,1.51
801030,基础化工,2022-08-29 00:00:00.0,4585.14,4665.35,4577.15,4665.10,46.98,588.93,0.45,3.5700,15.7100,2.6400,19.77,7.5000,17607.33,51.94,1.49
801030,基础化工,2022-08-26 00:00:00.0,4651.38,4712.92,4634.92,4644.29,46.9,639.43,0.07,3.5700,15.6400,2.6400,19.59,7.3700,17525.59,51.7,1.50
801030,基础化工,2022-08-25 00:00:00.0,4668.78,4668.78,4557.83,4641.19,44.13,611.75,-0.26,3.3600,15.6300,2.6400,19.50,6.6300,17499.4,51.93,1.50
801030,基础化工,2022-08-24 00:00:00.0,4816.14,4824.16,4644.34,4653.39,54.52,732.53,-3.24,4.1500,15.6600,2.6600,19.60,6.9800,17531.98,52.18,1.50
801030,基础化工,2022-08-23 00:00:00.0,4769.65,4809.15,4756.85,4809.15,45.56,640.37,0.70,3.4700,16.1800,2.7400,20.29,6.8700,18109.79,53.9,1.45
801030,基础化工,2022-08-22 00:00:00.0,4661.72,4775.69,4642.65,4775.69,48.93,678.64,2.33,3.7300,16.0500,2.7300,20.08,7.1500,17994.97,53.56,1.46
801030,基础化工,2022-08-19 00:00:00.0,4747.22,4747.24,4666.74,4666.74,48.93,669.75,-1.80,3.7300,15.6800,2.6700,19.79,6.5000,17584.45,52.33,1.49
801030,基础化工,2022-08-18 00:00:00.0,4767.22,4767.22,4734.76,4752.24,47.85,658,-0.39,3.6400,15.9700,2.7200,20.29,6.7800,17906.62,53.29,1.41
801030,基础化工,2022-08-17 00:00:00.0,4831.95,4831.98,4752.96,4770.64,50.28,751.17,-1.25,3.8300,16.0400,2.7300,20.31,7.5000,17968.04,53.48,1.41
801030,基础化工,2022-08-16 00:00:00.0,4825.42,4844.39,4801.04,4830.90,50.86,732.93,0.35,3.8800,16.2400,2.7700,20.61,7.7200,18198.8,54.16,1.39
801030,基础化工,2022-08-15 00:00:00.0,4760.79,4821.24,4760.79,4814.24,47.67,700.54,1.11,3.6300,16.1900,2.7600,20.42,7.7000,18134.7,53.97,1.40
801030,基础化工,2022-08-12 00:00:00.0,4745.69,4789.84,4745.40,4761.37,51.49,727.04,0.30,3.9200,16.0100,2.7300,20.23,7.9000,17940.53,53.39,1.40
801030,基础化工,2022-08-11 00:00:00.0,4697.25,4747.92,4687.43,4747.32,48.63,737.95,1.32,3.7100,15.9600,2.7200,20.30,7.4900,17887.7,53.24,1.41
801030,基础化工,2022-08-10 00:00:00.0,4660.45,4690.20,4654.69,4685.68,44.7,660.31,0.44,3.4200,15.7100,2.6900,19.99,7.4700,17521.86,52.15,1.43
801030,基础化工,2022-08-09 00:00:00.0,4614.29,4672.60,4609.12,4664.95,44.34,644.65,1.10,3.3900,15.6400,2.6800,19.83,7.4000,17444.52,51.92,1.44
801030,基础化工,2022-08-08 00:00:00.0,4544.32,4614.33,4529.14,4614.33,40,550.92,1.36,3.0600,15.4700,2.6500,19.49,6.4100,17255.21,51.35,1.46
801030,基础化工,2022-08-05 00:00:00.0,4511.56,4552.61,4480.48,4552.61,40.63,559.72,1.14,3.1100,15.2700,2.6200,19.15,6.2500,17030.53,50.69,1.48
801030,基础化工,2022-08-04 00:00:00.0,4471.37,4506.19,4438.44,4501.35,41.39,563.85,1.31,3.1700,15.1000,2.5900,18.97,6.8000,16839.45,50.12,1.49
801030,基础化工,2022-08-03 00:00:00.0,4478.12,4559.27,4432.46,4442.99,49.89,659.23,-0.56,3.8400,14.9200,2.5600,18.70,6.4200,16588.62,49.37,1.51
801030,基础化工,2022-08-02 00:00:00.0,4592.69,4592.71,4427.64,4468.09,55.67,731.4,-3.75,4.2800,15.0100,2.5700,18.77,6.6300,16681.26,49.65,1.51
801030,基础化工,2022-08-01 00:00:00.0,4594.03,4642.15,4563.20,4642.15,44.33,626.45,0.82,3.4100,15.5900,2.6700,19.48,6.7500,17326.6,51.57,1.45
801030,基础化工,2022-07-29 00:00:00.0,4635.20,4649.39,4596.43,4604.24,40.23,568.94,-0.56,3.1800,15.7000,2.7000,19.67,6.0100,17410.18,52.13,1.39
801030,基础化工,2022-07-28 00:00:00.0,4631.39,4658.70,4613.75,4629.98,39.55,584.4,0.36,3.1400,15.7700,2.7100,19.73,6.2200,17487.53,52.36,1.38
801030,基础化工,2022-07-27 00:00:00.0,4600.09,4619.19,4579.33,4613.37,32.07,504.74,0.15,2.5500,15.7300,2.7000,19.65,6.2300,17410.1,52.13,1.39
801030,基础化工,2022-07-26 00:00:00.0,4553.18,4608.28,4528.59,4606.68,31.81,488.66,1.37,2.5200,15.7200,2.7000,19.39,6.2400,17378.96,52.03,1.39
801030,基础化工,2022-07-25 00:00:00.0,4585.52,4609.63,4538.18,4544.31,37.1,540.18,-0.98,2.9500,15.5000,2.6700,19.13,6.6900,17136.86,51.31,1.41
801030,基础化工,2022-07-22 00:00:00.0,4628.64,4642.85,4545.67,4589.08,43.28,632.79,-0.74,3.4400,15.6500,2.6900,19.25,7.1600,17305.7,51.81,1.40
801030,基础化工,2022-07-21 00:00:00.0,4707.82,4707.94,4623.46,4623.46,52.95,741.85,-1.82,4.2000,15.7600,2.7100,19.35,7.7600,17429.49,52.18,1.38
801030,基础化工,2022-07-20 00:00:00.0,4681.90,4709.29,4667.91,4709.07,45.78,659.21,0.81,3.6400,16.0700,2.7600,19.62,7.3200,17755.47,53.16,1.36
801030,基础化工,2022-07-19 00:00:00.0,4625.95,4686.61,4618.03,4671.33,47.32,725.38,1.05,3.7600,15.9300,2.7400,19.45,7.7000,17616.08,52.74,1.37
801030,基础化工,2022-07-18 00:00:00.0,4534.25,4622.65,4532.55,4622.65,44.21,645.62,2.19,3.5100,15.7500,2.7100,19.15,6.7100,17412.58,52.29,1.38
801030,基础化工,2022-07-15 00:00:00.0,4560.12,4618.90,4523.70,4523.70,43.53,663.24,-1.18,3.4600,15.4100,2.6500,18.82,6.4300,17031.43,51.15,1.42
801030,基础化工,2022-07-14 00:00:00.0,4550.28,4604.98,4534.81,4577.67,40,623.98,0.43,3.2000,15.5900,2.6900,18.98,6.4400,17209.41,51.68,1.29
801030,基础化工,2022-07-13 00:00:00.0,4528.65,4562.65,4481.51,4557.94,39.56,584.3,0.74,3.1700,15.5200,2.6700,18.77,6.5700,17111.52,51.39,1.31
801030,基础化工,2022-07-12 00:00:00.0,4582.64,4600.71,4523.18,4524.47,38.69,578.09,-1.28,3.1000,15.4000,2.6500,18.64,6.2900,16979.07,50.99,1.32
801030,基础化工,2022-07-11 00:00:00.0,4681.94,4681.98,4543.65,4583.32,44.93,704.15,-2.54,3.6000,15.6000,2.6900,18.99,7.4000,17205.48,51.67,1.30
801030,基础化工,2022-07-08 00:00:00.0,4803.04,4805.71,4700.68,4702.81,46.56,744.4,-1.60,3.7300,16.0100,2.7600,19.37,7.6900,17640.51,52.97,1.27
801030,基础化工,2022-07-07 00:00:00.0,4720.64,4803.11,4697.54,4779.11,48.9,805.99,0.95,3.9200,16.2600,2.8000,19.69,8.1400,17903.77,53.77,1.29
801030,基础化工,2022-07-06 00:00:00.0,4844.05,4844.27,4693.85,4734.30,61.89,949.71,-2.77,4.9600,16.1200,2.7800,19.65,9.2800,17748.97,53.3,1.26
801030,基础化工,2022-07-05 00:00:00.0,4824.18,4869.15,4796.57,4869.15,66.78,1034.97,1.06,5.3600,16.5800,2.8600,20.04,9.2500,18240.19,54.78,1.20
801030,基础化工,2022-07-04 00:00:00.0,4759.76,4818.27,4748.24,4818.27,55.75,914,1.24,4.4800,16.3900,2.8300,20.10,8.6000,18049.58,54.2,1.20
801030,基础化工,2022-07-01 00:00:00.0,4707.42,4788.57,4690.19,4759.07,53.1,838.72,1.14,4.2700,16.1900,2.7900,19.82,8.4500,17791.76,53.43,1.22
801030,基础化工,2022-06-30 00:00:00.0,4647.32,4725.81,4647.32,4705.44,48.94,752.46,1.53,3.9400,16.0000,2.7500,19.67,6.8700,17538.98,52.67,1.24
801030,基础化工,2022-06-29 00:00:00.0,4732.47,4740.43,4634.68,4634.68,57.83,901.29,-2.43,4.6600,15.7700,2.7200,19.34,7.2500,17267.35,51.85,1.26
801030,基础化工,2022-06-28 00:00:00.0,4692.20,4750.17,4663.28,4750.17,57.18,898.57,1.44,4.6100,16.1600,2.7800,19.87,7.7800,17689.94,53.28,1.23
801030,基础化工,2022-06-27 00:00:00.0,4642.65,4699.23,4626.38,4682.79,59.06,878.94,1.22,4.7700,15.9400,2.7500,19.63,7.5600,17421.11,52.47,1.25
801030,基础化工,2022-06-24 00:00:00.0,4558.04,4627.94,4554.71,4626.16,52.62,776.61,1.72,4.2500,15.7300,2.7100,19.39,7.1100,17192.36,51.78,1.27
801030,基础化工,2022-06-23 00:00:00.0,4491.10,4547.76,4421.85,4547.76,47.31,681.05,1.37,3.8300,15.4700,2.6700,18.96,6.7000,16894.68,51.04,1.29
801030,基础化工,2022-06-22 00:00:00.0,4547.76,4569.36,4486.38,4486.38,42.98,601.62,-1.43,3.4700,15.2900,2.6300,18.74,6.4000,16716.28,50.5,1.31
801030,基础化工,2022-06-21 00:00:00.0,4615.67,4620.50,4509.74,4551.30,49.59,685.15,-1.62,4.0100,15.4900,2.6700,18.98,6.6900,16926.85,51.14,1.29
801030,基础化工,2022-06-20 00:00:00.0,4682.77,4688.93,4592.37,4626.02,54.33,808.31,-0.76,4.4000,15.7600,2.7200,19.36,7.3300,17210.25,52.15,1.25
801030,基础化工,2022-06-17 00:00:00.0,4546.59,4668.06,4546.59,4661.22,46.57,729.52,1.88,3.7700,15.8900,2.7400,19.34,7.0500,17340.78,52.55,1.26
801030,基础化工,2022-06-16 00:00:00.0,4626.82,4656.61,4551.13,4575.08,49.41,715.46,-1.04,4.0200,15.5500,2.6700,19.08,6.9500,16893.2,51.19,1.30
801030,基础化工,2022-06-15 00:00:00.0,4711.50,4731.09,4623.34,4623.34,64,959,-1.46,5.2000,15.7200,2.7000,19.15,7.7000,17070.25,51.73,1.26
801030,基础化工,2022-06-14 00:00:00.0,4588.55,4691.71,4555.20,4691.71,67.79,950.44,1.05,5.5100,15.9500,2.7400,19.58,9.1100,17327.09,52.51,1.24
801030,基础化工,2022-06-13 00:00:00.0,4570.93,4662.14,4570.93,4642.76,66.13,945.7,0.84,5.3800,15.7800,2.7100,19.41,9.1400,17139.06,51.94,1.25
801030,基础化工,2022-06-10 00:00:00.0,4458.73,4612.83,4458.73,4603.92,59.77,868.54,2.35,4.8600,15.6400,2.6900,19.13,8.8300,16994.72,51.5,1.32
801030,基础化工,2022-06-09 00:00:00.0,4499.22,4546.69,4469.47,4498.04,55.43,751.54,-0.18,4.5100,15.2800,2.6300,18.61,8.1600,16591.32,50.28,1.35
801030,基础化工,2022-06-08 00:00:00.0,4466.93,4510.70,4401.92,4505.98,55.79,772.5,0.78,4.5400,15.3000,2.6300,18.74,7.5100,16574.42,50.23,1.34
801030,基础化工,2022-06-07 00:00:00.0,4478.60,4487.50,4438.76,4471.23,51.45,706.51,-0.07,4.1900,15.1900,2.6100,18.80,7.2800,16456.94,49.87,1.24
801030,基础化工,2022-06-06 00:00:00.0,4341.43,4474.33,4341.43,4474.33,50.8,729.4,3.04,4.1200,15.1900,2.6100,18.80,7.1400,16464.81,49.74,1.19
